region,year,type,value
KOR_NSKU,2005,FRS,7163.583053284193
KOR_NSKU,2005,GL,1146.2777471576887
KOR_NSKU,2005,CL,1564.702645202248
KOR_NSKU,2050,FRS,7083.940197747318
KOR_NSKU,2050,GL,1167.7419028878714
KOR_NSKU,2050,CL,1455.1353188201424
KOR_NSKU,2100,FRS,7398.582527397491
KOR_NSKU,2100,GL,1162.919596279364
KOR_NSKU,2100,CL,890.0453207273933
KWT_ARPA,2005,FRS,11.005432870744071
KWT_ARPA,2005,GL,1051.5111107509088
KWT_ARPA,2005,CL,6.0463263565173175
KWT_ARPA,2050,FRS,9.908651040738452
KWT_ARPA,2050,GL,989.0234573006412
KWT_ARPA,2050,CL,5.373359633364456
KWT_ARPA,2100,FRS,9.725531641889702
KWT_ARPA,2100,GL,968.901407188916
KWT_ARPA,2100,CL,3.8371420385321056
KWT_TIEU,2005,FRS,50.82230378802157
KWT_TIEU,2005,GL,21.424133738282546
KWT_TIEU,2005,CL,0.7681648493597837
KWT_TIEU,2050,FRS,45.87036301504703
KWT_TIEU,2050,GL,20.49086876802364
KWT_TIEU,2050,CL,0.605465798584526
KWT_TIEU,2100,FRS,42.94115023117693
KWT_TIEU,2100,GL,19.78767548330019
KWT_TIEU,2100,CL,0.3515779953131039
LAO_MEKO,2005,FRS,15936.449134558035
LAO_MEKO,2005,GL,229.36646061986735
LAO_MEKO,2005,CL,833.1105979214063
LAO_MEKO,2050,FRS,15163.1001606704
LAO_MEKO,2050,GL,198.1209364314499
LAO_MEKO,2050,CL,1423.960189559964
LAO_MEKO,2100,FRS,13536.89124297855
LAO_MEKO,2100,GL,187.4659664798041
LAO_MEKO,2100,CL,3151.028341075486
LAO_VNCO,2005,FRS,1404.3096328885383
LAO_VNCO,2005,GL,0.0224136758528857
LAO_VNCO,2005,CL,29.190651798005664
LAO_VNCO,2050,FRS,1378.608729266165
LAO_VNCO,2050,CL,49.75769862180349
LAO_VNCO,2100,FRS,1338.2997536334103
LAO_VNCO,2100,CL,91.2146290807879
LBN_DEAS,2005,FRS,0.6084586952859938
LBN_DEAS,2005,GL,2.364084142981091
LBN_DEAS,2005,CL,1.955354663308866
LBN_DEAS,2050,FRS,0.2490496955511467
LBN_DEAS,2050,GL,2.3885684906809592
LBN_DEAS,2050,CL,1.1520570136789534
LBN_DEAS,2100,FRS,0.0087145619845432
LBN_DEAS,2100,GL,1.7468675953737702
LBN_DEAS,2100,CL,0.9577086016545424
LBN_MSEC,2005,FRS,126.01883989254075
LBN_MSEC,2005,GL,114.54228930520154
LBN_MSEC,2005,CL,201.15438514953505
LBN_MSEC,2050,FRS,93.60102439518296
LBN_MSEC,2050,GL,98.35489189744332
LBN_MSEC,2050,CL,148.6765859733288
LBN_MSEC,2100,GL,23.9977699225988
LBN_MSEC,2100,CL,76.27704397775442
LBR_AFWC,2005,FRS,6117.638059453979
LBR_AFWC,2005,GL,269.8958403802689
LBR_AFWC,2005,CL,626.3206079179108
LBR_AFWC,2050,FRS,2711.575235610591
LBR_AFWC,2050,GL,129.3318123157321
LBR_AFWC,2050,CL,637.9495181594799
LBR_AFWC,2100,FRS,1942.718648106324
LBR_AFWC,2100,GL,157.39132994518818
LBR_AFWC,2100,CL,460.0001143845739
LBY_ANIN,2005,FRS,189.9351335008095
LBY_ANIN,2005,GL,128194.44832866456
LBY_ANIN,2005,CL,190.8241208625306
LBY_ANIN,2050,FRS,3.736693977170056
LBY_ANIN,2050,GL,124643.74739819729
LBY_ANIN,2050,CL,177.41050323829592
LBY_ANIN,2100,FRS,508.0963308892543
LBY_ANIN,2100,GL,130888.81403531382
LBY_ANIN,2100,CL,101.8784367594009
LBY_MSCC,2005,FRS,25.64592260652888
LBY_MSCC,2005,GL,13288.505108916326
LBY_MSCC,2005,CL,1341.3245633523995
LBY_MSCC,2050,FRS,51.96374347645824
LBY_MSCC,2050,GL,11324.395431371096
LBY_MSCC,2050,CL,951.0447626560964
LBY_MSCC,2100,FRS,269.11416715011705
LBY_MSCC,2100,GL,13395.277555149503
LBY_MSCC,2100,CL,538.1504415489478
LCA_CARC,2005,GL,67.35073071711506
LCA_CARC,2050,GL,67.350984442682
LCA_CARC,2100,GL,67.36986002463821
LKA_SRIL,2005,FRS,2282.0796513740047
LKA_SRIL,2005,GL,1944.5992834977624
LKA_SRIL,2005,CL,1859.614861399648
LKA_SRIL,2050,FRS,986.0709249024952
LKA_SRIL,2050,GL,1106.312254346658
LKA_SRIL,2050,CL,3717.2134745329977
LKA_SRIL,2100,FRS,733.2440506329638
LKA_SRIL,2100,GL,1063.9475488382789
LKA_SRIL,2100,CL,3469.443650980414
LSO_ORAN,2005,FRS,196.84806470773412
LSO_ORAN,2005,GL,353.6781342885221
LSO_ORAN,2005,CL,215.7569542107181
LSO_ORAN,2050,FRS,118.7100000627856
LSO_ORAN,2050,GL,271.98963944046073
LSO_ORAN,2050,CL,86.51873597272281
LSO_ORAN,2100,FRS,124.11457306357433
LSO_ORAN,2100,GL,287.9859977533013
LSO_ORAN,2100,CL,27.22986476310599
LTU_BSCC,2005,FRS,332.27594144017945
LTU_BSCC,2005,GL,306.65290968376786
LTU_BSCC,2005,CL,442.4962266766305
LTU_BSCC,2050,FRS,412.3481021650079
LTU_BSCC,2050,GL,289.2674411384424
LTU_BSCC,2050,CL,484.0921454314254
LTU_BSCC,2100,FRS,453.5946069088776
LTU_BSCC,2100,GL,326.50023031941447
LTU_BSCC,2100,CL,411.0838609420322
LTU_NEMA,2005,FRS,580.146243443037
LTU_NEMA,2005,GL,1570.8922053852357
LTU_NEMA,2005,CL,1131.7487595498244
LTU_NEMA,2050,FRS,614.2029437717601
LTU_NEMA,2050,GL,1635.3825627936362
LTU_NEMA,2050,CL,1313.270545570323
LTU_NEMA,2100,FRS,731.7658689076842
LTU_NEMA,2100,GL,1761.4012767411236
LTU_NEMA,2100,CL,1096.09762405521
LUX_RHIN,2005,FRS,63.05123094691379
LUX_RHIN,2005,GL,0.0263062054606401
LUX_RHIN,2005,CL,35.232923363144465
LUX_RHIN,2050,FRS,65.37283951655077
LUX_RHIN,2050,GL,0.04710348297975
LUX_RHIN,2050,CL,27.632947160455533
LUX_RHIN,2100,FRS,70.33237296688432
LUX_RHIN,2100,GL,0.04312137268416
LUX_RHIN,2100,CL,7.390346793290722
LVA_BSCC,2005,FRS,349.239842712839
LVA_BSCC,2005,GL,1926.1615206164872
LVA_BSCC,2005,CL,410.144562738136
LVA_BSCC,2050,FRS,372.1401278629552
LVA_BSCC,2050,GL,1928.31851805125
LVA_BSCC,2050,CL,306.86099039861136
LVA_BSCC,2100,FRS,406.1382847789966
LVA_BSCC,2100,GL,2061.027904737008
LVA_BSCC,2100,CL,300.19223790475934
LVA_DAUG,2005,FRS,560.7875775522539
LVA_DAUG,2005,GL,939.7286251282062
LVA_DAUG,2005,CL,298.5251079877673
LVA_DAUG,2050,FRS,600.5209255092141
LVA_DAUG,2050,GL,969.5807097759448
LVA_DAUG,2050,CL,172.8274496537121
LVA_DAUG,2100,FRS,643.2383631388768
LVA_DAUG,2100,GL,1028.5381295791162
LVA_DAUG,2100,CL,157.82998253674418
MAC_XJIA,2005,GL,0.3030275839825632
MAC_XJIA,2050,GL,0.3030085683225264
MAC_XJIA,2100,GL,0.3030085683225264
MAR_ANIN,2005,FRS,1444.4580913154427
MAR_ANIN,2005,GL,931.7398531228972
MAR_ANIN,2005,CL,27.427652838313072
MAR_ANIN,2050,FRS,1114.3702765491116
MAR_ANIN,2050,GL,860.8771290019365
MAR_ANIN,2050,CL,26.393904471646994
MAR_ANIN,2100,FRS,1265.840367771474
MAR_ANIN,2100,GL,889.7345925396269
MAR_ANIN,2100,CL,22.530032746719677
MAR_ANWC,2005,FRS,3369.139493847121
MAR_ANWC,2005,GL,3295.3088174506397
MAR_ANWC,2005,CL,6351.554124203548
MAR_ANWC,2050,FRS,2062.1997025405026
MAR_ANWC,2050,GL,3212.9543423399205
MAR_ANWC,2050,CL,6995.512845994
MAR_ANWC,2100,FRS,2131.2962816070594
MAR_ANWC,2100,GL,3434.2305491717702
MAR_ANWC,2100,CL,8312.269478502561
MAR_MSCC,2005,FRS,463.3369608540828
MAR_MSCC,2005,GL,283.17783438848755
MAR_MSCC,2005,CL,707.8960212266303
MAR_MSCC,2050,FRS,257.78730802165865
MAR_MSCC,2050,GL,292.0048530770998
MAR_MSCC,2050,CL,818.2932039348985
MAR_MSCC,2100,FRS,290.6304985754961
MAR_MSCC,2100,GL,378.3280445275016
MAR_MSCC,2100,CL,1181.7859649951663
MDA_BSNC,2005,FRS,9.177522057304266
MDA_BSNC,2005,GL,0.4810139660636873
MDA_BSNC,2005,CL,38.68109629600641
MDA_BSNC,2050,FRS,9.043918058424604
MDA_BSNC,2050,GL,1.2399952499744038
MDA_BSNC,2050,CL,42.55869827689718
MDA_BSNC,2100,FRS,5.642391367717666
MDA_BSNC,2100,GL,0.943168631562948
MDA_BSNC,2100,CL,44.70428083960585
MDA_DANU,2005,FRS,71.7050665839978
MDA_DANU,2005,GL,20.41730379376595
MDA_DANU,2005,CL,464.9503159956036
MDA_DANU,2050,FRS,94.48259639027228
MDA_DANU,2050,GL,51.27363159204055
MDA_DANU,2050,CL,467.48143619131935
MDA_DANU,2100,FRS,70.81639007789457
MDA_DANU,2100,GL,45.44532196315373
MDA_DANU,2100,CL,463.4961028242256
MDA_DNIE,2005,FRS,171.09061190587371
MDA_DNIE,2005,GL,91.39657888809904
MDA_DNIE,2005,CL,904.681024821202
MDA_DNIE,2050,FRS,149.46483536509274
MDA_DNIE,2050,GL,168.1700020317876
MDA_DNIE,2050,CL,939.510768892078
MDA_DNIE,2100,FRS,117.25836333924887
MDA_DNIE,2100,GL,160.0286358696588
MDA_DNIE,2100,CL,916.1348217001316
MDG_MADA,2005,FRS,11740.203895433202
MDG_MADA,2005,GL,6844.330900694241
MDG_MADA,2005,CL,3785.190063556528
MDG_MADA,2050,FRS,7201.927851892805
MDG_MADA,2050,GL,3950.026154982431
MDG_MADA,2050,CL,5289.69912275404
MDG_MADA,2100,FRS,11774.729826080318
MDG_MADA,2100,GL,10379.414138696802
MDG_MADA,2100,CL,10957.097719352463
MEX_BJCA,2005,FRS,4.3525484193223125
MEX_BJCA,2005,GL,6189.172180680073
MEX_BJCA,2005,CL,118.49975654005432
MEX_BJCA,2050,FRS,3.781022657021892
MEX_BJCA,2050,GL,4366.439677799567
MEX_BJCA,2050,CL,97.47795163491222
MEX_BJCA,2100,FRS,3.7621997283549056
MEX_BJCA,2100,GL,3994.0844785304166
MEX_BJCA,2100,CL,88.28671956584688
MEX_MCIN,2005,FRS,0.444893113350763
MEX_MCIN,2005,GL,4762.952863920139
MEX_MCIN,2005,CL,382.38945406469577
MEX_MCIN,2050,GL,4578.6136882705605
MEX_MCIN,2050,CL,348.8147328022963
MEX_MCIN,2100,GL,10682.801035931814
MEX_MCIN,2100,CL,431.5255562847835
MEX_MNCW,2005,FRS,275.88002405160466
MEX_MNCW,2005,GL,21238.597401322186
MEX_MNCW,2005,CL,2445.7135319209383
MEX_MNCW,2050,FRS,266.6863724547552
MEX_MNCW,2050,GL,16014.042484539495
MEX_MNCW,2050,CL,2558.9566910748445
MEX_MNCW,2100,FRS,267.5066601402405
MEX_MNCW,2100,GL,15027.132908717796
MEX_MNCW,2100,CL,1268.0446993262965
MEX_RGBV,2005,FRS,4.399817268199962
MEX_RGBV,2005,GL,5966.840346808658
MEX_RGBV,2005,CL,783.5876748458818
MEX_RGBV,2050,FRS,3.3405468341989124
MEX_RGBV,2050,GL,4989.6281059331295
MEX_RGBV,2050,CL,691.2082382261857
MEX_RGBV,2100,FRS,2.987346688065856
MEX_RGBV,2100,GL,4907.575081023892
MEX_RGBV,2100,CL,415.82479875126376
MEX_RIBA,2005,FRS,4995.4766910234775
MEX_RIBA,2005,GL,14323.77179870504
MEX_RIBA,2005,CL,5033.122034866876
MEX_RIBA,2050,FRS,4392.876906993093
MEX_RIBA,2050,GL,12318.067409782258
MEX_RIBA,2050,CL,5826.528351656715
MEX_RIBA,2100,FRS,5049.090702662292
MEX_RIBA,2100,GL,14300.37586989528
MEX_RIBA,2100,CL,9230.372046718036
MEX_RIVE,2005,FRS,1311.618415268404
MEX_RIVE,2005,GL,3764.70076723147
MEX_RIVE,2005,CL,3502.7682139074213
MEX_RIVE,2050,FRS,1169.2963864664878
MEX_RIVE,2050,GL,2988.4734499621577
MEX_RIVE,2050,CL,4020.9669427768727
MEX_RIVE,2100,FRS,576.7391807678423
MEX_RIVE,2100,GL,4640.823728525862
MEX_RIVE,2100,CL,7434.180975601546
MEX_RLER,2005,FRS,13.085078153302792
MEX_RLER,2005,GL,5526.91316990842
MEX_RLER,2005,CL,1375.153918469003
MEX_RLER,2050,FRS,10.394536839421828
MEX_RLER,2050,GL,5685.767343102554
MEX_RLER,2050,CL,1538.4798542511598
MEX_RLER,2100,FRS,6.428602581656185
MEX_RLER,2100,GL,6366.162799781359
MEX_RLER,2100,CL,1855.581632821832
MEX_YUPA,2005,FRS,4083.0008935423366
MEX_YUPA,2005,GL,11416.170044083314
MEX_YUPA,2005,CL,1909.9892741783208
MEX_YUPA,2050,FRS,3668.5647049848535
MEX_YUPA,2050,GL,10594.7138142831
MEX_YUPA,2050,CL,2313.154239720686
MEX_YUPA,2100,FRS,3378.1557966551977
MEX_YUPA,2100,GL,11269.52553336751
MEX_YUPA,2100,CL,3797.016293789584
MKD_AGBS,2005,FRS,281.3546136367013
MKD_AGBS,2005,GL,769.7318622692923
MKD_AGBS,2005,CL,274.24835865092024
MKD_AGBS,2050,FRS,274.8973525891355
MKD_AGBS,2050,GL,753.1998172163404
MKD_AGBS,2050,CL,297.6985174506476
MKD_AGBS,2100,FRS,232.67067744134533
MKD_AGBS,2100,GL,664.1606702641918
MKD_AGBS,2100,CL,519.0811528530411
MLI_ANIN,2005,FRS,7419.255895188119
MLI_ANIN,2005,GL,39676.78595911508
MLI_ANIN,2050,FRS,7418.711299768204
MLI_ANIN,2050,GL,39673.10880740025
MLI_ANIN,2100,FRS,7418.306917036558
MLI_ANIN,2100,GL,39670.924492618375
MLI_NIGE,2005,FRS,4474.780086765689
MLI_NIGE,2005,GL,24714.837475968525
MLI_NIGE,2005,CL,3348.48469412042
MLI_NIGE,2050,FRS,3106.9198053710097
MLI_NIGE,2050,GL,21445.108273991915
MLI_NIGE,2050,CL,2058.848705541112
MLI_NIGE,2100,FRS,3003.5931862790567
MLI_NIGE,2100,GL,21288.63036086235
MLI_NIGE,2100,CL,312.65693690974035
MLI_SENE,2005,FRS,354.42226919115427
MLI_SENE,2005,GL,2031.089736543744
MLI_SENE,2005,CL,1350.60813214827
MLI_SENE,2050,FRS,254.35152644967624
MLI_SENE,2050,GL,1462.241631394892
MLI_SENE,2050,CL,610.7884749226079
MLI_SENE,2100,FRS,283.25186646595193
MLI_SENE,2100,GL,1423.837763326152
MLI_SENE,2100,CL,83.70890679985763
MLT_MSII,2005,GL,26.760395147661757
MLT_MSII,2050,GL,26.809826824763206
MLT_MSII,2100,GL,26.87177630018481
MMR_BBCN,2005,FRS,3765.045864283493
MMR_BBCN,2005,GL,485.0043425029812
MMR_BBCN,2005,CL,252.98060482401505
MMR_BBCN,2050,FRS,3711.816145142207
MMR_BBCN,2050,GL,487.0908675203101
MMR_BBCN,2050,CL,291.75176197218275
MMR_BBCN,2100,FRS,3714.11421670611
MMR_BBCN,2100,GL,489.7863150573941
MMR_BBCN,2100,CL,262.0686828871278
MMR_IRRA,2005,FRS,25010.517224078536
MMR_IRRA,2005,GL,1390.056164277065
MMR_IRRA,2005,CL,6539.008109646466
MMR_IRRA,2050,FRS,22282.08012419288
MMR_IRRA,2050,GL,1284.2774418737908
MMR_IRRA,2050,CL,9264.647652684069
MMR_IRRA,2100,FRS,21673.11417576934
MMR_IRRA,2100,GL,1258.3939246116158
MMR_IRRA,2100,CL,9605.911117655916
MMR_PMAL,2005,FRS,3484.7678829905435
MMR_PMAL,2005,GL,1030.615731732843
MMR_PMAL,2005,CL,307.6639101169795
MMR_PMAL,2050,FRS,3369.7155831617365
MMR_PMAL,2050,GL,1023.775485821664
MMR_PMAL,2050,CL,414.3067469130249
MMR_PMAL,2100,FRS,3345.7874176304053
MMR_PMAL,2100,GL,1025.8870127467314
MMR_PMAL,2100,CL,418.01213732868274
MMR_SALW,2005,FRS,8176.03456492216
MMR_SALW,2005,GL,1349.1803685311838
MMR_SALW,2005,CL,915.3433942045416
MMR_SALW,2050,FRS,7960.818362462243
MMR_SALW,2050,GL,1302.7707975769783
MMR_SALW,2050,CL,1142.5259188072737
MMR_SALW,2100,FRS,7909.373728224429
MMR_SALW,2100,GL,1297.6694135215605
MMR_SALW,2100,CL,1102.633648584247
MMR_SITT,2005,FRS,3495.5653078540804
MMR_SITT,2005,GL,153.07618952133765
MMR_SITT,2005,CL,1271.5119324138082
MMR_SITT,2050,FRS,2995.9368734936893
MMR_SITT,2050,GL,175.46331542970552
MMR_SITT,2050,CL,1692.1412169101127
MMR_SITT,2100,FRS,2882.983903256833
MMR_SITT,2100,GL,175.14063553869872
MMR_SITT,2100,CL,1730.9330588836835
MNE_AGBS,2005,GL,7.042758680292674
MNE_AGBS,2005,CL,317.30653876973827
MNE_AGBS,2050,GL,361.1972195267297
MNE_AGBS,2050,CL,75.01165004149023
MNE_AGBS,2100,GL,438.0837872160598
MNE_AGBS,2100,CL,73.77484222651503
MNE_DANU,2005,CL,215.5075198935417
MNE_DANU,2050,GL,262.7320123886126
MNE_DANU,2050,CL,60.38391181751291
MNE_DANU,2100,GL,234.24314921583797
MNE_DANU,2100,CL,37.52426479974392
MNG_AMUR,2005,FRS,1999.721831484189
MNG_AMUR,2005,GL,137.09222595183445
MNG_AMUR,2005,CL,97.49449080997016
MNG_AMUR,2050,FRS,4024.962448362548
MNG_AMUR,2050,GL,725.3895075152503
MNG_AMUR,2050,CL,25.489318045948355
MNG_AMUR,2100,FRS,4057.410070353279
MNG_AMUR,2100,GL,726.5524904053946
MNG_AMUR,2100,CL,1.427495184720463
MNG_GOBI,2005,FRS,3812.948981137071
MNG_GOBI,2005,GL,9489.6312170579
MNG_GOBI,2005,CL,25.14475260218665
MNG_GOBI,2050,FRS,3029.336688373304
MNG_GOBI,2050,GL,15853.314719250136
MNG_GOBI,2050,CL,12.89348297649965
MNG_GOBI,2100,FRS,3028.42453940648
MNG_GOBI,2100,GL,15837.485079081034
MNG_GOBI,2100,CL,4.157836220304685
MNG_YENS,2005,FRS,3607.511525444036
MNG_YENS,2005,GL,53.30977042042626
MNG_YENS,2005,CL,85.41220383115515
MNG_YENS,2050,FRS,10375.618359135306
MNG_YENS,2050,GL,72.20187720624018
MNG_YENS,2050,CL,45.90586572190925
MNG_YENS,2100,FRS,10311.745316556917
MNG_YENS,2100,GL,72.2355806382418
MNG_YENS,2100,CL,9.286677111939264
MOZ_AECC,2005,FRS,1426.903021995338
MOZ_AECC,2005,GL,12022.318883741113
MOZ_AECC,2005,CL,2975.711656199111
MOZ_AECC,2050,FRS,483.07483367764735
MOZ_AECC,2050,GL,3807.8942307253615
MOZ_AECC,2050,CL,4778.963802497708
MOZ_AECC,2100,FRS,278.2417711472688
MOZ_AECC,2100,GL,1406.9377504319514
MOZ_AECC,2100,CL,2580.792401268726
MOZ_AIOC,2005,FRS,127.45076796126054
MOZ_AIOC,2005,GL,5811.385033900717
MOZ_AIOC,2005,CL,1041.430179911926
MOZ_AIOC,2050,FRS,21.8500916302876
MOZ_AIOC,2050,GL,2200.819567571106
MOZ_AIOC,2050,CL,1455.5317597165067
MOZ_AIOC,2100,FRS,0.3634561086012
MOZ_AIOC,2100,GL,913.9661883564224
MOZ_AIOC,2100,CL,1306.259721082694
MOZ_LIMP,2005,FRS,67.88331319125076
MOZ_LIMP,2005,GL,4403.028613382823
MOZ_LIMP,2005,CL,475.6299600650645
MOZ_LIMP,2050,GL,1776.8845229564747
MOZ_LIMP,2050,CL,868.1623108481384
MOZ_LIMP,2100,GL,426.8485577305368
MOZ_LIMP,2100,CL,1106.256953043471
MOZ_ZAMB,2005,FRS,194.83574386432855
MOZ_ZAMB,2005,GL,2923.634472634547
MOZ_ZAMB,2005,CL,487.2538962731476
MOZ_ZAMB,2050,FRS,77.49924084317047
MOZ_ZAMB,2050,GL,800.8370083048557
MOZ_ZAMB,2050,CL,749.1558640520417
MOZ_ZAMB,2100,FRS,7.426123879473716
MOZ_ZAMB,2100,GL,467.2424335057252
MOZ_ZAMB,2100,CL,343.4256756931125
MRT_ANIN,2005,FRS,228.08048618699365
MRT_ANIN,2005,GL,45054.92096395636
MRT_ANIN,2005,CL,15.355434663311652
MRT_ANIN,2050,FRS,130.3073914266405
MRT_ANIN,2050,GL,41098.75880060099
MRT_ANIN,2050,CL,4.381272436731811
MRT_ANIN,2100,FRS,132.03456747417974
MRT_ANIN,2100,GL,41089.5455618292
MRT_ANIN,2100,CL,0.6396966998905338
MRT_ANWC,2005,FRS,126.0485084182275
MRT_ANWC,2005,GL,24712.725432107385
MRT_ANWC,2005,CL,8.945035059201825
MRT_ANWC,2050,FRS,102.53846932560003
MRT_ANWC,2050,GL,22041.946777845704
MRT_ANWC,2050,CL,10.366748283495587
MRT_ANWC,2100,FRS,102.66514149526108
MRT_ANWC,2100,GL,22029.99680743602
MRT_ANWC,2100,CL,7.857280663127385
MRT_SENE,2005,FRS,7.348025051145988
MRT_SENE,2005,GL,4120.069762084868
MRT_SENE,2005,CL,255.99640953607252
MRT_SENE,2050,FRS,7.039453315250369
MRT_SENE,2050,GL,3605.459674318808
MRT_SENE,2050,CL,191.17774916871383
MRT_SENE,2100,FRS,5.944813651596601
MRT_SENE,2100,GL,3732.7602210492137
MRT_SENE,2100,CL,112.46456541937982
MWI_AECC,2005,FRS,25.408294382337388
MWI_AECC,2005,GL,56.32849983195963
MWI_AECC,2005,CL,138.4191170508819
MWI_AECC,2050,GL,1.36616718071856
MWI_AECC,2050,CL,147.8061546554166
MWI_AECC,2100,GL,2.2999010067260928
MWI_AECC,2100,CL,108.58070035334428
MWI_ZAMB,2005,FRS,121.20381184828244
MWI_ZAMB,2005,GL,3297.114812657168
MWI_ZAMB,2005,CL,2195.3836264846423
MWI_ZAMB,2050,FRS,114.50018637397274
MWI_ZAMB,2050,GL,833.1103067244101
MWI_ZAMB,2050,CL,3173.8181561825854
MWI_ZAMB,2100,FRS,106.7476600401645
MWI_ZAMB,2100,GL,771.0183780567464
MWI_ZAMB,2100,CL,3376.681430729843
MYS_NBCO,2005,FRS,14120.786768524817
MYS_NBCO,2005,GL,1490.4782647037043
MYS_NBCO,2005,CL,2558.8674243732603
MYS_NBCO,2050,FRS,14109.792894974602
MYS_NBCO,2050,GL,1462.2535670932014
MYS_NBCO,2050,CL,2639.430707041645
MYS_NBCO,2100,FRS,14828.978533465424
MYS_NBCO,2100,GL,1530.8527933777116
MYS_NBCO,2100,CL,1824.0967547858183
MYS_PMAL,2005,FRS,7945.095168848877
MYS_PMAL,2005,GL,1617.2171092840856
MYS_PMAL,2005,CL,2827.2997679195696
MYS_PMAL,2050,FRS,7631.55567648483
MYS_PMAL,2050,GL,1665.8606577587043
MYS_PMAL,2050,CL,2957.4327441813984
MYS_PMAL,2100,FRS,7842.193362477778
MYS_PMAL,2100,GL,1860.8857633221464
MYS_PMAL,2100,CL,2207.8565429870823
NAM_ASII,2005,FRS,1669.5567256914728
NAM_ASII,2005,GL,7927.682866586008
NAM_ASII,2005,CL,695.3322320129512
NAM_ASII,2050,FRS,1313.623521109527
NAM_ASII,2050,GL,5549.257012180857
NAM_ASII,2050,CL,190.25926178433133
NAM_ASII,2100,FRS,1304.2593331281282
NAM_ASII,2100,GL,5496.113527130335
NAM_ASII,2100,CL,9.350537450040155
NAM_NAMC,2005,FRS,3350.761605647579
NAM_NAMC,2005,GL,16251.9197286487
NAM_NAMC,2005,CL,46.35235595460119
NAM_NAMC,2050,FRS,2397.9390357977736
NAM_NAMC,2050,GL,14549.485836750602
NAM_NAMC,2050,CL,16.17121902490472
NAM_NAMC,2100,FRS,2391.154672546518
NAM_NAMC,2100,GL,14519.083813281271
NAM_NAMC,2100,CL,0.6383111675639684
NAM_ORAN,2005,FRS,1825.723773521005
NAM_ORAN,2005,GL,9808.567406904052
NAM_ORAN,2005,CL,8.775067646532827
NAM_ORAN,2050,FRS,1458.8715671601578
NAM_ORAN,2050,GL,8766.10675300628
NAM_ORAN,2050,CL,3.865058126456935
NAM_ORAN,2100,FRS,1453.270112123221
NAM_ORAN,2100,GL,8737.5053073697
NAM_ORAN,2100,CL,2.5470034451176344
NER_LCHA,2005,FRS,851.8288942044481
NER_LCHA,2005,GL,52961.731341848266
NER_LCHA,2005,CL,1806.005353595698
NER_LCHA,2050,FRS,256.57425276588435
NER_LCHA,2050,GL,48606.14142747867
NER_LCHA,2050,CL,3297.2621428968614
NER_LCHA,2100,FRS,490.7518521015879
NER_LCHA,2100,GL,48624.57795334318
NER_LCHA,2100,CL,2077.293332829955
NER_NIGE,2005,FRS,325.0558775659539
NER_NIGE,2005,GL,19908.305957542183
NER_NIGE,2005,CL,8711.276901413425
NER_NIGE,2050,FRS,233.8305663580352
NER_NIGE,2050,GL,18205.24718358631
NER_NIGE,2050,CL,11089.31900072061
NER_NIGE,2100,FRS,435.255936738961
NER_NIGE,2100,GL,18362.650257170662
NER_NIGE,2100,CL,8738.568014009965
NGA_AFWC,2005,FRS,1191.2316912467786
NGA_AFWC,2005,GL,1617.7905481777436
NGA_AFWC,2005,CL,2735.654023161231
NGA_AFWC,2050,FRS,111.04999240656758
NGA_AFWC,2050,GL,435.9380762784687
NGA_AFWC,2050,CL,1591.431257748874
NGA_AFWC,2100,FRS,113.18700228049116
NGA_AFWC,2100,GL,293.44864167509587
NGA_AFWC,2100,CL,146.53668697911067
NGA_GFGU,2005,FRS,1936.31067041254
NGA_GFGU,2005,GL,57.69195610856245
NGA_GFGU,2005,CL,1613.135117600604
NGA_GFGU,2050,FRS,309.7769749775281
NGA_GFGU,2050,GL,47.33844301198324
NGA_GFGU,2050,CL,1053.4757190206692
NGA_GFGU,2100,FRS,308.2995776377401
NGA_GFGU,2100,GL,47.40747725260404
NGA_GFGU,2100,CL,214.98010554865527
NGA_LCHA,2005,FRS,1.177827576965813
NGA_LCHA,2005,GL,897.5325339333014
NGA_LCHA,2005,CL,8494.941791867257
NGA_LCHA,2050,GL,1518.975076835213
NGA_LCHA,2050,CL,4867.842011382321
NGA_LCHA,2100,GL,1645.6426384114252
NGA_LCHA,2100,CL,3404.3306441549225
NGA_NIGE,2005,FRS,2361.8173564061376
NGA_NIGE,2005,GL,5497.105737166942
NGA_NIGE,2005,CL,22833.217992892434
NGA_NIGE,2050,FRS,458.3312622656175
NGA_NIGE,2050,GL,637.0780401880604
NGA_NIGE,2050,CL,12074.249819679178
NGA_NIGE,2100,FRS,427.4239051351745
NGA_NIGE,2100,GL,772.5309161762198
NGA_NIGE,2100,CL,2479.6995186644976
NIC_SCAM,2005,FRS,5679.8873265492
NIC_SCAM,2005,GL,829.2105044798767
NIC_SCAM,2005,CL,814.0019254566567
NIC_SCAM,2050,FRS,4781.112011127748
NIC_SCAM,2050,GL,774.477323894758
NIC_SCAM,2050,CL,995.40102931892
NIC_SCAM,2100,FRS,7045.164119906455
NIC_SCAM,2100,GL,1197.0873764894811
NIC_SCAM,2100,CL,1343.345995919674
NLD_MAAS,2005,FRS,2.965895255241499
NLD_MAAS,2005,GL,98.7092555445934
NLD_MAAS,2005,CL,112.69837870113992
NLD_MAAS,2050,GL,40.34591206083203
NLD_MAAS,2050,CL,162.16191075655382
NLD_MAAS,2100,GL,0.055522814570492
NLD_MAAS,2100,CL,163.17378507218373
