Rall,I,J,Text
UKR_DNIE,84,418,c_bool(False)
UKR_DNIE,84,419,c_bool(False)
UKR_DNIE,85,418,c_bool(False)
UKR_DNIE,85,419,c_bool(False)
UKR_DNIE,85,420,c_bool(False)
UKR_DNIE,86,419,c_bool(False)
UKR_DNIE,86,420,c_bool(False)
UKR_DNIE,86,421,c_bool(False)
UKR_DNIE,87,420,c_bool(False)
UKR_DNIE,87,421,c_bool(False)
UKR_DNIE,88,421,c_bool(False)
UKR_DNIE,88,422,c_bool(False)
UKR_DNIP,76,422,c_bool(False)
UKR_DNIP,76,423,c_bool(False)
UKR_DNIP,76,424,c_bool(False)
UKR_DNIP,76,425,c_bool(False)
UKR_DNIP,76,426,c_bool(False)
UKR_DNIP,76,427,c_bool(False)
UKR_DNIP,76,428,c_bool(False)
UKR_DNIP,76,429,c_bool(False)
UKR_DNIP,77,409,c_bool(False)
UKR_DNIP,77,410,c_bool(False)
UKR_DNIP,77,411,c_bool(False)
UKR_DNIP,77,412,c_bool(False)
UKR_DNIP,77,413,c_bool(False)
UKR_DNIP,77,414,c_bool(False)
UKR_DNIP,77,415,c_bool(False)
UKR_DNIP,77,416,c_bool(False)
UKR_DNIP,77,417,c_bool(False)
UKR_DNIP,77,418,c_bool(False)
UKR_DNIP,77,419,c_bool(False)
UKR_DNIP,77,422,c_bool(False)
UKR_DNIP,77,423,c_bool(False)
UKR_DNIP,77,424,c_bool(False)
UKR_DNIP,77,425,c_bool(False)
UKR_DNIP,77,426,c_bool(False)
UKR_DNIP,77,427,c_bool(False)
UKR_DNIP,77,428,c_bool(False)
UKR_DNIP,77,429,c_bool(False)
UKR_DNIP,78,408,c_bool(False)
UKR_DNIP,78,409,c_bool(False)
UKR_DNIP,78,410,c_bool(False)
UKR_DNIP,78,411,c_bool(False)
UKR_DNIP,78,412,c_bool(False)
UKR_DNIP,78,413,c_bool(False)
UKR_DNIP,78,414,c_bool(False)
UKR_DNIP,78,415,c_bool(False)
UKR_DNIP,78,416,c_bool(False)
UKR_DNIP,78,417,c_bool(False)
UKR_DNIP,78,418,c_bool(False)
UKR_DNIP,78,419,c_bool(False)
UKR_DNIP,78,420,c_bool(False)
UKR_DNIP,78,421,c_bool(False)
UKR_DNIP,78,422,c_bool(False)
UKR_DNIP,78,423,c_bool(False)
UKR_DNIP,78,424,c_bool(False)
UKR_DNIP,78,425,c_bool(False)
UKR_DNIP,78,426,c_bool(False)
UKR_DNIP,78,427,c_bool(False)
UKR_DNIP,78,428,c_bool(False)
UKR_DNIP,78,429,c_bool(False)
UKR_DNIP,78,430,c_bool(False)
UKR_DNIP,78,431,c_bool(False)
UKR_DNIP,79,409,c_bool(False)
UKR_DNIP,79,410,c_bool(False)
UKR_DNIP,79,411,c_bool(False)
UKR_DNIP,79,412,c_bool(False)
UKR_DNIP,79,413,c_bool(False)
UKR_DNIP,79,414,c_bool(False)
UKR_DNIP,79,415,c_bool(False)
UKR_DNIP,79,416,c_bool(False)
UKR_DNIP,79,417,c_bool(False)
UKR_DNIP,79,418,c_bool(False)
UKR_DNIP,79,419,c_bool(False)
UKR_DNIP,79,420,c_bool(False)
UKR_DNIP,79,421,c_bool(False)
UKR_DNIP,79,422,c_bool(False)
UKR_DNIP,79,423,c_bool(False)
UKR_DNIP,79,424,c_bool(False)
UKR_DNIP,79,425,c_bool(False)
UKR_DNIP,79,426,c_bool(False)
UKR_DNIP,79,427,c_bool(False)
UKR_DNIP,79,428,c_bool(False)
UKR_DNIP,79,429,c_bool(False)
UKR_DNIP,79,430,c_bool(False)
UKR_DNIP,79,431,c_bool(False)
UKR_DNIP,80,410,c_bool(False)
UKR_DNIP,80,411,c_bool(False)
UKR_DNIP,80,412,c_bool(False)
UKR_DNIP,80,413,c_bool(False)
UKR_DNIP,80,414,c_bool(False)
UKR_DNIP,80,415,c_bool(False)
UKR_DNIP,80,416,c_bool(False)
UKR_DNIP,80,417,c_bool(False)
UKR_DNIP,80,418,c_bool(False)
UKR_DNIP,80,419,c_bool(False)
UKR_DNIP,80,420,c_bool(False)
UKR_DNIP,80,421,c_bool(False)
UKR_DNIP,80,422,c_bool(False)
UKR_DNIP,80,423,c_bool(False)
UKR_DNIP,80,424,c_bool(False)
UKR_DNIP,80,425,c_bool(False)
UKR_DNIP,80,426,c_bool(False)
UKR_DNIP,80,427,c_bool(False)
UKR_DNIP,80,428,c_bool(False)
UKR_DNIP,80,429,c_bool(False)
UKR_DNIP,80,430,c_bool(False)
UKR_DNIP,80,431,c_bool(False)
UKR_DNIP,80,432,c_bool(False)
UKR_DNIP,81,410,c_bool(False)
UKR_DNIP,81,411,c_bool(False)
UKR_DNIP,81,412,c_bool(False)
UKR_DNIP,81,413,c_bool(False)
UKR_DNIP,81,414,c_bool(False)
UKR_DNIP,81,415,c_bool(False)
UKR_DNIP,81,416,c_bool(False)
UKR_DNIP,81,417,c_bool(False)
UKR_DNIP,81,418,c_bool(False)
UKR_DNIP,81,419,c_bool(False)
UKR_DNIP,81,420,c_bool(False)
UKR_DNIP,81,421,c_bool(False)
UKR_DNIP,81,422,c_bool(False)
UKR_DNIP,81,423,c_bool(False)
UKR_DNIP,81,424,c_bool(False)
UKR_DNIP,81,425,c_bool(False)
UKR_DNIP,81,426,c_bool(False)
UKR_DNIP,81,427,c_bool(False)
UKR_DNIP,81,428,c_bool(False)
UKR_DNIP,81,429,c_bool(False)
UKR_DNIP,81,430,c_bool(False)
UKR_DNIP,81,431,c_bool(False)
UKR_DNIP,81,432,c_bool(False)
UKR_DNIP,81,433,c_bool(False)
UKR_DNIP,82,419,c_bool(False)
UKR_DNIP,82,420,c_bool(False)
UKR_DNIP,82,421,c_bool(False)
UKR_DNIP,82,422,c_bool(False)
UKR_DNIP,82,423,c_bool(False)
UKR_DNIP,82,424,c_bool(False)
UKR_DNIP,82,425,c_bool(False)
UKR_DNIP,82,426,c_bool(False)
UKR_DNIP,82,427,c_bool(False)
UKR_DNIP,82,428,c_bool(False)
UKR_DNIP,82,429,c_bool(False)
UKR_DNIP,82,430,c_bool(False)
UKR_DNIP,82,431,c_bool(False)
UKR_DNIP,82,432,c_bool(False)
UKR_DNIP,82,433,c_bool(False)
UKR_DNIP,83,424,c_bool(False)
UKR_DNIP,83,425,c_bool(False)
UKR_DNIP,83,426,c_bool(False)
UKR_DNIP,83,427,c_bool(False)
UKR_DNIP,83,428,c_bool(False)
UKR_DNIP,83,429,c_bool(False)
UKR_DNIP,83,430,c_bool(False)
UKR_DNIP,83,431,c_bool(False)
UKR_DNIP,83,432,c_bool(False)
UKR_DNIP,83,433,c_bool(False)
UKR_DNIP,83,434,c_bool(False)
UKR_DNIP,83,435,c_bool(False)
UKR_DNIP,84,426,c_bool(False)
UKR_DNIP,84,427,c_bool(False)
UKR_DNIP,84,428,c_bool(False)
UKR_DNIP,84,429,c_bool(False)
UKR_DNIP,84,430,c_bool(False)
UKR_DNIP,84,431,c_bool(False)
UKR_DNIP,84,432,c_bool(False)
UKR_DNIP,84,433,c_bool(False)
UKR_DNIP,84,434,c_bool(False)
UKR_DNIP,84,435,c_bool(False)
UKR_DNIP,84,436,c_bool(False)
UKR_DNIP,85,426,c_bool(False)
UKR_DNIP,85,427,c_bool(False)
UKR_DNIP,85,428,c_bool(False)
UKR_DNIP,85,429,c_bool(False)
UKR_DNIP,85,430,c_bool(False)
UKR_DNIP,85,431,c_bool(False)
UKR_DNIP,85,432,c_bool(False)
UKR_DNIP,85,433,c_bool(False)
UKR_DNIP,85,434,c_bool(False)
UKR_DNIP,85,435,c_bool(False)
UKR_DNIP,85,436,c_bool(False)
UKR_DNIP,86,425,c_bool(False)
UKR_DNIP,86,426,c_bool(False)
UKR_DNIP,86,427,c_bool(False)
UKR_DNIP,86,428,c_bool(False)
UKR_DNIP,86,429,c_bool(False)
UKR_DNIP,86,430,c_bool(False)
UKR_DNIP,86,431,c_bool(False)
UKR_DNIP,86,432,c_bool(False)
UKR_DNIP,86,433,c_bool(False)
UKR_DNIP,86,434,c_bool(False)
UKR_DNIP,86,435,c_bool(False)
UKR_DNIP,87,424,c_bool(False)
UKR_DNIP,87,425,c_bool(False)
UKR_DNIP,87,426,c_bool(False)
UKR_DNIP,87,427,c_bool(False)
UKR_DNIP,87,428,c_bool(False)
UKR_DNIP,88,425,c_bool(False)
UKR_DNIP,88,426,c_bool(False)
UKR_DNIP,88,427,c_bool(False)
UKR_DONN,80,432,c_bool(False)
UKR_DONN,80,433,c_bool(False)
UKR_DONN,80,434,c_bool(False)
UKR_DONN,80,435,c_bool(False)
UKR_DONN,80,436,c_bool(False)
UKR_DONN,80,437,c_bool(False)
UKR_DONN,81,432,c_bool(False)
UKR_DONN,81,433,c_bool(False)
UKR_DONN,81,434,c_bool(False)
UKR_DONN,81,435,c_bool(False)
UKR_DONN,81,436,c_bool(False)
UKR_DONN,81,437,c_bool(False)
UKR_DONN,81,438,c_bool(False)
UKR_DONN,81,439,c_bool(False)
UKR_DONN,81,440,c_bool(False)
UKR_DONN,81,441,c_bool(False)
UKR_DONN,82,433,c_bool(False)
UKR_DONN,82,434,c_bool(False)
UKR_DONN,82,435,c_bool(False)
UKR_DONN,82,436,c_bool(False)
UKR_DONN,82,437,c_bool(False)
UKR_DONN,82,438,c_bool(False)
UKR_DONN,82,439,c_bool(False)
UKR_DONN,82,440,c_bool(False)
UKR_DONN,82,441,c_bool(False)
UKR_DONN,83,433,c_bool(False)
UKR_DONN,83,434,c_bool(False)
UKR_DONN,83,435,c_bool(False)
UKR_DONN,83,436,c_bool(False)
UKR_DONN,83,437,c_bool(False)
UKR_DONN,83,438,c_bool(False)
UKR_DONN,83,439,c_bool(False)
UKR_DONN,83,440,c_bool(False)
UKR_DONN,83,441,c_bool(False)
UKR_DONN,84,435,c_bool(False)
UKR_DONN,84,436,c_bool(False)
UKR_DONN,84,437,c_bool(False)
UKR_DONN,84,438,c_bool(False)
UKR_DONN,84,439,c_bool(False)
UKR_DONN,84,440,c_bool(False)
UKR_DONN,85,439,c_bool(False)
UKR_DONN,85,440,c_bool(False)
URY_LAPL,241,245,c_bool(False)
URY_LAPL,241,246,c_bool(False)
URY_LAPL,241,247,c_bool(False)
URY_LAPL,241,248,c_bool(False)
URY_LAPL,242,245,c_bool(False)
URY_LAPL,242,246,c_bool(False)
URY_LAPL,242,247,c_bool(False)
URY_LAPL,242,248,c_bool(False)
URY_LAPL,242,249,c_bool(False)
URY_LAPL,242,250,c_bool(False)
URY_LAPL,243,244,c_bool(False)
URY_LAPL,243,245,c_bool(False)
URY_LAPL,243,246,c_bool(False)
URY_LAPL,243,247,c_bool(False)
URY_LAPL,243,248,c_bool(False)
URY_LAPL,243,249,c_bool(False)
URY_LAPL,243,250,c_bool(False)
URY_LAPL,243,251,c_bool(False)
URY_LAPL,244,244,c_bool(False)
URY_LAPL,244,245,c_bool(False)
URY_LAPL,244,246,c_bool(False)
URY_LAPL,244,247,c_bool(False)
URY_LAPL,244,248,c_bool(False)
URY_LAPL,244,249,c_bool(False)
URY_LAPL,244,250,c_bool(False)
URY_LAPL,244,251,c_bool(False)
URY_LAPL,244,252,c_bool(False)
URY_LAPL,245,244,c_bool(False)
URY_LAPL,245,245,c_bool(False)
URY_LAPL,245,246,c_bool(False)
URY_LAPL,245,247,c_bool(False)
URY_LAPL,245,248,c_bool(False)
URY_LAPL,245,249,c_bool(False)
URY_LAPL,245,250,c_bool(False)
URY_LAPL,245,251,c_bool(False)
URY_LAPL,245,252,c_bool(False)
URY_LAPL,246,244,c_bool(False)
URY_LAPL,246,245,c_bool(False)
URY_LAPL,246,246,c_bool(False)
URY_LAPL,246,247,c_bool(False)
URY_LAPL,246,248,c_bool(False)
URY_LAPL,246,249,c_bool(False)
URY_LAPL,246,250,c_bool(False)
URY_LAPL,246,251,c_bool(False)
URY_LAPL,246,252,c_bool(False)
URY_LAPL,247,244,c_bool(False)
URY_LAPL,247,245,c_bool(False)
URY_LAPL,247,246,c_bool(False)
URY_LAPL,247,247,c_bool(False)
URY_LAPL,247,248,c_bool(False)
URY_LAPL,247,249,c_bool(False)
URY_LAPL,247,250,c_bool(False)
URY_LAPL,248,244,c_bool(False)
URY_LAPL,248,245,c_bool(False)
URY_LAPL,248,246,c_bool(False)
URY_LAPL,248,247,c_bool(False)
URY_LAPL,248,248,c_bool(False)
URY_LAPL,248,249,c_bool(False)
URY_LAPL,248,250,c_bool(False)
URY_LAPL,249,244,c_bool(False)
URY_LAPL,249,245,c_bool(False)
URY_LAPL,249,246,c_bool(False)
URY_LAPL,249,247,c_bool(False)
URY_LAPL,249,248,c_bool(False)
URY_LAPL,249,249,c_bool(False)
URY_LAPL,249,250,c_bool(False)
URY_LAPL,249,251,c_bool(False)
URY_LAPL,250,247,c_bool(False)
URY_LAPL,250,248,c_bool(False)
URY_LAPL,250,249,c_bool(False)
URY_LAPL,250,250,c_bool(False)
URY_LAPL,250,251,c_bool(False)
URY_UBSA,244,252,c_bool(False)
URY_UBSA,244,253,c_bool(False)
URY_UBSA,245,252,c_bool(False)
URY_UBSA,245,253,c_bool(False)
URY_UBSA,245,254,c_bool(False)
URY_UBSA,246,251,c_bool(False)
URY_UBSA,246,252,c_bool(False)
URY_UBSA,246,253,c_bool(False)
URY_UBSA,246,254,c_bool(False)
URY_UBSA,247,250,c_bool(False)
URY_UBSA,247,251,c_bool(False)
URY_UBSA,247,252,c_bool(False)
URY_UBSA,247,253,c_bool(False)
URY_UBSA,247,254,c_bool(False)
URY_UBSA,248,250,c_bool(False)
URY_UBSA,248,251,c_bool(False)
URY_UBSA,248,252,c_bool(False)
URY_UBSA,248,253,c_bool(False)
URY_UBSA,248,254,c_bool(False)
URY_UBSA,249,250,c_bool(False)
URY_UBSA,249,251,c_bool(False)
URY_UBSA,249,252,c_bool(False)
URY_UBSA,249,253,c_bool(False)
URY_UBSA,250,250,c_bool(False)
URY_UBSA,250,251,c_bool(False)
URY_UBSA,250,252,c_bool(False)
USA_COLU,83,119,c_bool(False)
USA_COLU,83,120,c_bool(False)
USA_COLU,83,121,c_bool(False)
USA_COLU,83,122,c_bool(False)
USA_COLU,83,123,c_bool(False)
USA_COLU,83,124,c_bool(False)
USA_COLU,83,125,c_bool(False)
USA_COLU,83,126,c_bool(False)
USA_COLU,83,127,c_bool(False)
USA_COLU,83,128,c_bool(False)
USA_COLU,83,129,c_bool(False)
USA_COLU,83,130,c_bool(False)
USA_COLU,83,131,c_bool(False)
USA_COLU,83,132,c_bool(False)
USA_COLU,83,133,c_bool(False)
USA_COLU,83,134,c_bool(False)
USA_COLU,84,118,c_bool(False)
USA_COLU,84,119,c_bool(False)
USA_COLU,84,120,c_bool(False)
USA_COLU,84,121,c_bool(False)
USA_COLU,84,122,c_bool(False)
USA_COLU,84,123,c_bool(False)
USA_COLU,84,124,c_bool(False)
USA_COLU,84,125,c_bool(False)
USA_COLU,84,126,c_bool(False)
USA_COLU,84,127,c_bool(False)
USA_COLU,84,128,c_bool(False)
USA_COLU,84,129,c_bool(False)
USA_COLU,84,130,c_bool(False)
USA_COLU,84,131,c_bool(False)
USA_COLU,84,132,c_bool(False)
USA_COLU,84,133,c_bool(False)
USA_COLU,84,134,c_bool(False)
USA_COLU,84,135,c_bool(False)
USA_COLU,85,118,c_bool(False)
USA_COLU,85,119,c_bool(False)
USA_COLU,85,120,c_bool(False)
USA_COLU,85,121,c_bool(False)
USA_COLU,85,122,c_bool(False)
USA_COLU,85,123,c_bool(False)
USA_COLU,85,124,c_bool(False)
USA_COLU,85,125,c_bool(False)
USA_COLU,85,126,c_bool(False)
USA_COLU,85,127,c_bool(False)
USA_COLU,85,128,c_bool(False)
USA_COLU,85,129,c_bool(False)
USA_COLU,85,130,c_bool(False)
USA_COLU,85,131,c_bool(False)
USA_COLU,85,132,c_bool(False)
USA_COLU,85,133,c_bool(False)
USA_COLU,85,134,c_bool(False)
USA_COLU,85,135,c_bool(False)
USA_COLU,86,118,c_bool(False)
USA_COLU,86,119,c_bool(False)
USA_COLU,86,120,c_bool(False)
USA_COLU,86,121,c_bool(False)
USA_COLU,86,122,c_bool(False)
USA_COLU,86,123,c_bool(False)
USA_COLU,86,124,c_bool(False)
USA_COLU,86,125,c_bool(False)
USA_COLU,86,126,c_bool(False)
USA_COLU,86,127,c_bool(False)
USA_COLU,86,128,c_bool(False)
USA_COLU,86,129,c_bool(False)
USA_COLU,86,130,c_bool(False)
USA_COLU,86,131,c_bool(False)
USA_COLU,86,132,c_bool(False)
USA_COLU,86,133,c_bool(False)
USA_COLU,86,134,c_bool(False)
USA_COLU,86,135,c_bool(False)
USA_COLU,86,136,c_bool(False)
USA_COLU,87,115,c_bool(False)
USA_COLU,87,116,c_bool(False)
USA_COLU,87,117,c_bool(False)
USA_COLU,87,118,c_bool(False)
USA_COLU,87,119,c_bool(False)
USA_COLU,87,120,c_bool(False)
USA_COLU,87,121,c_bool(False)
USA_COLU,87,122,c_bool(False)
USA_COLU,87,123,c_bool(False)
USA_COLU,87,124,c_bool(False)
USA_COLU,87,125,c_bool(False)
USA_COLU,87,126,c_bool(False)
USA_COLU,87,127,c_bool(False)
USA_COLU,87,128,c_bool(False)
USA_COLU,87,129,c_bool(False)
USA_COLU,87,130,c_bool(False)
USA_COLU,87,131,c_bool(False)
USA_COLU,87,132,c_bool(False)
USA_COLU,87,133,c_bool(False)
USA_COLU,87,134,c_bool(False)
USA_COLU,87,135,c_bool(False)
USA_COLU,87,136,c_bool(False)
USA_COLU,88,113,c_bool(False)
USA_COLU,88,114,c_bool(False)
USA_COLU,88,115,c_bool(False)
USA_COLU,88,116,c_bool(False)
USA_COLU,88,117,c_bool(False)
USA_COLU,88,118,c_bool(False)
USA_COLU,88,119,c_bool(False)
USA_COLU,88,120,c_bool(False)
USA_COLU,88,121,c_bool(False)
USA_COLU,88,122,c_bool(False)
USA_COLU,88,123,c_bool(False)
USA_COLU,88,124,c_bool(False)
USA_COLU,88,125,c_bool(False)
USA_COLU,88,126,c_bool(False)
USA_COLU,88,127,c_bool(False)
USA_COLU,88,128,c_bool(False)
USA_COLU,88,129,c_bool(False)
USA_COLU,88,130,c_bool(False)
USA_COLU,88,131,c_bool(False)
USA_COLU,88,132,c_bool(False)
USA_COLU,88,133,c_bool(False)
USA_COLU,88,134,c_bool(False)
USA_COLU,88,135,c_bool(False)
USA_COLU,88,136,c_bool(False)
USA_COLU,89,113,c_bool(False)
USA_COLU,89,114,c_bool(False)
USA_COLU,89,115,c_bool(False)
USA_COLU,89,116,c_bool(False)
USA_COLU,89,117,c_bool(False)
USA_COLU,89,118,c_bool(False)
USA_COLU,89,119,c_bool(False)
USA_COLU,89,120,c_bool(False)
USA_COLU,89,121,c_bool(False)
USA_COLU,89,122,c_bool(False)
USA_COLU,89,123,c_bool(False)
USA_COLU,89,124,c_bool(False)
USA_COLU,89,125,c_bool(False)
USA_COLU,89,126,c_bool(False)
USA_COLU,89,127,c_bool(False)
USA_COLU,89,128,c_bool(False)
USA_COLU,89,129,c_bool(False)
USA_COLU,89,130,c_bool(False)
USA_COLU,89,131,c_bool(False)
USA_COLU,89,132,c_bool(False)
USA_COLU,89,133,c_bool(False)
USA_COLU,89,135,c_bool(False)
USA_COLU,89,136,c_bool(False)
USA_COLU,90,113,c_bool(False)
USA_COLU,90,114,c_bool(False)
USA_COLU,90,115,c_bool(False)
USA_COLU,90,116,c_bool(False)
USA_COLU,90,117,c_bool(False)
USA_COLU,90,118,c_bool(False)
USA_COLU,90,119,c_bool(False)
USA_COLU,90,120,c_bool(False)
USA_COLU,90,121,c_bool(False)
USA_COLU,90,122,c_bool(False)
USA_COLU,90,123,c_bool(False)
USA_COLU,90,124,c_bool(False)
USA_COLU,90,125,c_bool(False)
USA_COLU,90,126,c_bool(False)
USA_COLU,90,127,c_bool(False)
USA_COLU,90,128,c_bool(False)
USA_COLU,90,129,c_bool(False)
USA_COLU,90,130,c_bool(False)
USA_COLU,90,131,c_bool(False)
USA_COLU,90,132,c_bool(False)
USA_COLU,90,133,c_bool(False)
USA_COLU,90,134,c_bool(False)
USA_COLU,91,112,c_bool(False)
USA_COLU,91,113,c_bool(False)
USA_COLU,91,114,c_bool(False)
USA_COLU,91,115,c_bool(False)
USA_COLU,91,116,c_bool(False)
USA_COLU,91,117,c_bool(False)
USA_COLU,91,118,c_bool(False)
USA_COLU,91,119,c_bool(False)
USA_COLU,91,120,c_bool(False)
USA_COLU,91,121,c_bool(False)
USA_COLU,91,122,c_bool(False)
USA_COLU,91,123,c_bool(False)
USA_COLU,91,124,c_bool(False)
USA_COLU,91,125,c_bool(False)
USA_COLU,91,126,c_bool(False)
USA_COLU,91,127,c_bool(False)
USA_COLU,91,128,c_bool(False)
USA_COLU,91,129,c_bool(False)
USA_COLU,91,130,c_bool(False)
USA_COLU,91,131,c_bool(False)
USA_COLU,91,132,c_bool(False)
USA_COLU,91,133,c_bool(False)
USA_COLU,91,134,c_bool(False)
USA_COLU,91,135,c_bool(False)
USA_COLU,91,136,c_bool(False)
USA_COLU,91,137,c_bool(False)
USA_COLU,91,138,c_bool(False)
USA_COLU,92,112,c_bool(False)
USA_COLU,92,113,c_bool(False)
USA_COLU,92,114,c_bool(False)
USA_COLU,92,115,c_bool(False)
USA_COLU,92,116,c_bool(False)
USA_COLU,92,117,c_bool(False)
USA_COLU,92,118,c_bool(False)
USA_COLU,92,119,c_bool(False)
USA_COLU,92,120,c_bool(False)
USA_COLU,92,121,c_bool(False)
USA_COLU,92,122,c_bool(False)
USA_COLU,92,123,c_bool(False)
USA_COLU,92,124,c_bool(False)
USA_COLU,92,125,c_bool(False)
USA_COLU,92,126,c_bool(False)
USA_COLU,92,127,c_bool(False)
USA_COLU,92,128,c_bool(False)
USA_COLU,92,129,c_bool(False)
USA_COLU,92,130,c_bool(False)
USA_COLU,92,131,c_bool(False)
USA_COLU,92,132,c_bool(False)
USA_COLU,92,133,c_bool(False)
USA_COLU,92,134,c_bool(False)
USA_COLU,92,135,c_bool(False)
USA_COLU,92,136,c_bool(False)
USA_COLU,92,137,c_bool(False)
USA_COLU,92,138,c_bool(False)
USA_COLU,92,139,c_bool(False)
USA_COLU,92,140,c_bool(False)
USA_COLU,93,112,c_bool(False)
USA_COLU,93,113,c_bool(False)
USA_COLU,93,114,c_bool(False)
USA_COLU,93,115,c_bool(False)
USA_COLU,93,116,c_bool(False)
USA_COLU,93,117,c_bool(False)
USA_COLU,93,118,c_bool(False)
USA_COLU,93,119,c_bool(False)
USA_COLU,93,120,c_bool(False)
USA_COLU,93,121,c_bool(False)
USA_COLU,93,122,c_bool(False)
USA_COLU,93,123,c_bool(False)
USA_COLU,93,124,c_bool(False)
USA_COLU,93,125,c_bool(False)
USA_COLU,93,126,c_bool(False)
USA_COLU,93,127,c_bool(False)
USA_COLU,93,128,c_bool(False)
USA_COLU,93,129,c_bool(False)
USA_COLU,93,130,c_bool(False)
USA_COLU,93,131,c_bool(False)
USA_COLU,93,132,c_bool(False)
USA_COLU,93,133,c_bool(False)
USA_COLU,93,134,c_bool(False)
USA_COLU,93,135,c_bool(False)
USA_COLU,93,136,c_bool(False)
USA_COLU,93,137,c_bool(False)
USA_COLU,93,138,c_bool(False)
USA_COLU,93,139,c_bool(False)
USA_COLU,93,140,c_bool(False)
USA_COLU,93,141,c_bool(False)
USA_COLU,94,112,c_bool(False)
USA_COLU,94,113,c_bool(False)
USA_COLU,94,114,c_bool(False)
USA_COLU,94,115,c_bool(False)
USA_COLU,94,116,c_bool(False)
USA_COLU,94,117,c_bool(False)
USA_COLU,94,118,c_bool(False)
USA_COLU,94,119,c_bool(False)
USA_COLU,94,120,c_bool(False)
USA_COLU,94,121,c_bool(False)
USA_COLU,94,122,c_bool(False)
USA_COLU,94,123,c_bool(False)
USA_COLU,94,124,c_bool(False)
USA_COLU,94,125,c_bool(False)
USA_COLU,94,126,c_bool(False)
USA_COLU,94,127,c_bool(False)
USA_COLU,94,128,c_bool(False)
USA_COLU,94,129,c_bool(False)
USA_COLU,94,130,c_bool(False)
USA_COLU,94,131,c_bool(False)
USA_COLU,94,132,c_bool(False)
USA_COLU,94,133,c_bool(False)
USA_COLU,94,134,c_bool(False)
USA_COLU,94,135,c_bool(False)
USA_COLU,94,136,c_bool(False)
USA_COLU,94,137,c_bool(False)
USA_COLU,94,138,c_bool(False)
USA_COLU,94,139,c_bool(False)
USA_COLU,94,140,c_bool(False)
USA_COLU,94,141,c_bool(False)
USA_COLU,95,112,c_bool(False)
USA_COLU,95,113,c_bool(False)
USA_COLU,95,114,c_bool(False)
USA_COLU,95,115,c_bool(False)
USA_COLU,95,116,c_bool(False)
USA_COLU,95,117,c_bool(False)
USA_COLU,95,118,c_bool(False)
USA_COLU,95,119,c_bool(False)
USA_COLU,95,120,c_bool(False)
USA_COLU,95,121,c_bool(False)
USA_COLU,95,122,c_bool(False)
USA_COLU,95,123,c_bool(False)
USA_COLU,95,124,c_bool(False)
USA_COLU,95,125,c_bool(False)
USA_COLU,95,126,c_bool(False)
USA_COLU,95,127,c_bool(False)
USA_COLU,95,128,c_bool(False)
USA_COLU,95,129,c_bool(False)
USA_COLU,95,130,c_bool(False)
USA_COLU,95,131,c_bool(False)
USA_COLU,95,132,c_bool(False)
USA_COLU,95,133,c_bool(False)
USA_COLU,95,134,c_bool(False)
USA_COLU,95,135,c_bool(False)
USA_COLU,95,136,c_bool(False)
USA_COLU,95,137,c_bool(False)
USA_COLU,95,138,c_bool(False)
USA_COLU,95,139,c_bool(False)
USA_COLU,96,112,c_bool(False)
USA_COLU,96,113,c_bool(False)
USA_COLU,96,114,c_bool(False)
USA_COLU,96,115,c_bool(False)
USA_COLU,96,116,c_bool(False)
USA_COLU,96,117,c_bool(False)
USA_COLU,96,118,c_bool(False)
USA_COLU,96,119,c_bool(False)
USA_COLU,96,120,c_bool(False)
USA_COLU,96,121,c_bool(False)
USA_COLU,96,122,c_bool(False)
USA_COLU,96,123,c_bool(False)
USA_COLU,96,125,c_bool(False)
USA_COLU,96,126,c_bool(False)
USA_COLU,96,127,c_bool(False)
USA_COLU,96,128,c_bool(False)
USA_COLU,96,129,c_bool(False)
USA_COLU,96,130,c_bool(False)
USA_COLU,96,131,c_bool(False)
USA_COLU,96,132,c_bool(False)
USA_COLU,96,133,c_bool(False)
USA_COLU,96,134,c_bool(False)
USA_COLU,96,135,c_bool(False)
USA_COLU,96,136,c_bool(False)
USA_COLU,96,137,c_bool(False)
USA_COLU,97,112,c_bool(False)
USA_COLU,97,113,c_bool(False)
USA_COLU,97,114,c_bool(False)
USA_COLU,97,115,c_bool(False)
USA_COLU,97,116,c_bool(False)
USA_COLU,97,117,c_bool(False)
USA_COLU,97,118,c_bool(False)
USA_COLU,97,119,c_bool(False)
USA_COLU,97,120,c_bool(False)
USA_COLU,97,121,c_bool(False)
USA_COLU,97,122,c_bool(False)
USA_COLU,97,126,c_bool(False)
USA_COLU,97,127,c_bool(False)
USA_COLU,97,128,c_bool(False)
USA_COLU,97,129,c_bool(False)
USA_COLU,97,130,c_bool(False)
USA_COLU,97,131,c_bool(False)
USA_COLU,97,132,c_bool(False)
USA_COLU,97,133,c_bool(False)
USA_COLU,97,134,c_bool(False)
USA_COLU,98,112,c_bool(False)
USA_COLU,98,113,c_bool(False)
USA_COLU,98,114,c_bool(False)
USA_COLU,98,115,c_bool(False)
USA_COLU,98,116,c_bool(False)
USA_COLU,98,117,c_bool(False)
USA_COLU,98,118,c_bool(False)
USA_COLU,98,119,c_bool(False)
USA_COLU,98,120,c_bool(False)
USA_COLU,98,121,c_bool(False)
USA_COLU,98,127,c_bool(False)
USA_COLU,98,128,c_bool(False)
USA_COLU,98,129,c_bool(False)
USA_COLU,98,130,c_bool(False)
USA_COLU,99,112,c_bool(False)
