variable,country,year,area
basin_forest,TJK,2020,4420.66721207238
basin_forest,IRN,2020,10433.509076976723
basin_forest,AFG,2020,1556.0120711885556
basin_forest,KOR,2020,7520.729203365973
basin_forest,DZA,2020,1205.6821763039247
basin_forest,TUN,2020,679.0704999677869
basin_forest,SYR,2020,22.954074228252786
basin_forest,IRQ,2020,672.5492603133864
basin_forest,PAK,2020,1679.0944548820464
basin_forest,MLT,2020,0.0
basin_forest,MAR,2020,5440.897741242628
basin_forest,CYP,2020,0.0
basin_forest,IND,2020,25352.02279033041
basin_forest,LBN,2020,146.99707180824598
basin_forest,LBY,2020,195.19410416289574
basin_forest,ISR,2020,291.9698021976741
basin_forest,JOR,2020,174.3025443853562
basin_forest,MEX,2020,11109.819810255809
basin_forest,BMU,2020,0.0
basin_forest,PSE,2020,16.790421027049693
basin_forest,EGY,2020,276.39191117397326
basin_forest,SAU,2020,1738.4519334662377
basin_forest,NPL,2020,9795.389540126558
basin_forest,KWT,2020,111.49642104658345
basin_forest,MMR,2020,48926.29220679607
basin_forest,BTN,2020,2420.715838183073
basin_forest,BHS,2020,369.382699701255
basin_forest,ESH,2020,0.0
basin_forest,MRT,2020,409.75206941361824
basin_forest,BHR,2020,0.0
basin_forest,QAT,2020,0.0
basin_forest,OMN,2020,268.64048647669483
basin_forest,ARE,2020,0.0
basin_forest,BGD,2020,2457.01572796953
basin_forest,TWN,2020,2249.588938174492
basin_forest,MLI,2020,12684.362568189212
basin_forest,CUB,2020,0.0
basin_forest,NER,2020,879.9888842330769
basin_forest,TCD,2020,6553.774987761609
basin_forest,VNM,2020,17756.956123142503
basin_forest,LAO,2020,20821.009927640454
basin_forest,HKG,2020,0.0
basin_forest,TCA,2020,0.0
basin_forest,SDN,2020,16207.493118475864
basin_forest,PHL,2020,12289.895945506734
basin_forest,HTI,2020,418.3752233502788
basin_forest,THA,2020,10916.707941556055
basin_forest,CYM,2020,0.0
basin_forest,DOM,2020,1312.8599293175446
basin_forest,JAM,2020,532.977169818427
basin_forest,PRI,2020,0.0
basin_forest,VGB,2020,0.0
basin_forest,YEM,2020,4.09586000393869e-15
basin_forest,MNP,2020,0.0
basin_forest,BLZ,2020,904.8769696956836
basin_forest,VIR,2020,0.0
basin_forest,GTM,2020,5852.780151633308
basin_forest,ATG,2020,0.0
basin_forest,ERI,2020,4.259133770844269
basin_forest,KNA,2020,0.0
basin_forest,CPV,2020,0.0
basin_forest,HND,2020,6830.246956954545
basin_forest,SEN,2020,8283.455932980598
basin_forest,DMA,2020,0.0
basin_forest,NIC,2020,6159.869752235272
basin_forest,BFA,2020,6249.865885315282
basin_forest,MHL,2020,0.0
basin_forest,SLV,2020,406.6588484219568
basin_forest,LCA,2020,0.0
basin_forest,ETH,2020,11216.445983341819
basin_forest,KHM,2020,10004.469128746528
basin_forest,GMB,2020,310.3238889191364
basin_forest,NGA,2020,6248.3039055242225
basin_forest,GUM,2020,0.0
basin_forest,COL,2020,66802.45232171906
basin_forest,VCT,2020,0.0
basin_forest,BRB,2020,0.0
basin_forest,ABW,2020,0.0
basin_forest,GRD,2020,0.0
basin_forest,CMR,2020,28615.249496225577
basin_forest,DJI,2020,70.8372641339285
basin_forest,VEN,2020,52539.53785867212
basin_forest,GNB,2020,616.1876683130099
basin_forest,GIN,2020,6929.188265167089
basin_forest,BEN,2020,4071.1312763492465
basin_forest,SSD,2020,1710.0948114107798
basin_forest,SOM,2020,0.0
basin_forest,TTO,2020,371.27961514637184
basin_forest,CRI,2020,2533.2215789501633
basin_forest,GHA,2020,322.6174343406802
basin_forest,TGO,2020,1073.3328744043654
basin_forest,CAF,2020,24554.245194364223
basin_forest,CIV,2020,4766.815845314607
basin_forest,PAN,2020,4143.309783608861
basin_forest,SLE,2020,2292.8167920406504
basin_forest,LKA,2020,1463.1893915143723
basin_forest,FSM,2020,0.0
basin_forest,GUY,2020,18731.67435123064
basin_forest,LBR,2020,6370.875163611066
basin_forest,PLW,2020,0.0
basin_forest,MYS,2020,21830.431596544284
basin_forest,MDV,2020,0.0
