basin,city,land,year,Value
OBBB,KAZ,c3nfx,1983,16.800724952208945
OBBB,KAZ,c3nfx,1984,16.77725905243489
OBBB,KAZ,c3nfx,1985,16.753793273285922
OBBB,KAZ,c3nfx,1986,16.730327356996142
OBBB,KAZ,c3nfx,1987,16.70686155066246
OBBB,KAZ,c3nfx,1988,16.683395679858286
OBBB,KAZ,c3nfx,1989,16.65992976270521
OBBB,KAZ,c3nfx,1990,16.63646406486264
OBBB,KAZ,c3nfx,1991,16.48161756216828
OBBB,KAZ,c3nfx,1992,16.326771252735504
OBBB,KAZ,c3nfx,1993,16.17192495912868
OBBB,KAZ,c3nfx,1994,16.017078595330226
OBBB,KAZ,c3nfx,1995,15.862232255075645
OBBB,KAZ,c3nfx,1996,15.707385925618377
OBBB,KAZ,c3nfx,1997,15.552539557310606
OBBB,KAZ,c3nfx,1998,15.397693246197164
OBBB,KAZ,c3nfx,1999,15.242846915890876
OBBB,KAZ,c3nfx,2000,15.088000556681024
OBBB,KAZ,c3nfx,2001,15.284523510157522
OBBB,KAZ,c3nfx,2002,15.496419480299048
OBBB,KAZ,c3nfx,2003,15.40157103485637
OBBB,KAZ,c3nfx,2004,15.410978244448552
OBBB,KAZ,c3nfx,2005,15.574742068407664
OBBB,KAZ,c3nfx,2006,15.58244869791138
OBBB,KAZ,c3nfx,2007,15.572319795975044
OBBB,KAZ,c3nfx,2008,15.569946565948825
OBBB,KAZ,c3nfx,2009,15.872145530140804
OBBB,KAZ,c3nfx,2010,15.776314119644093
OBBB,KAZ,c3nfx,2011,16.065286124393666
OBBB,KAZ,c3nfx,2012,15.54721749048509
OBBB,KAZ,c3nfx,2013,15.824527512198822
OBBB,KAZ,c3nfx,2014,15.716797157871767
OBBB,KAZ,c3nfx,2015,15.659023741114357
OBBB,KAZ,c3nfx,2016,15.482511781641165
OBBB,KAZ,c3nfx,2017,15.306028361079337
OBBB,KAZ,c3nfx,2018,15.129599831766253
OBBB,KAZ,c3nfx,2019,14.953223891797837
OBBB,KAZ,c3nfx,2020,14.77621697905
OBBB,KAZ,icwtr,1961,842.4806962284913
OBBB,KAZ,icwtr,1962,842.4806962284913
OBBB,KAZ,icwtr,1963,842.4806962284913
OBBB,KAZ,icwtr,1964,842.4806962284913
OBBB,KAZ,icwtr,1965,842.4806962284913
OBBB,KAZ,icwtr,1966,842.4806962284913
OBBB,KAZ,icwtr,1967,842.4806962284913
OBBB,KAZ,icwtr,1968,842.4806962284913
OBBB,KAZ,icwtr,1969,842.4806962284913
OBBB,KAZ,icwtr,1970,842.4806962284913
OBBB,KAZ,icwtr,1971,842.4806962284913
OBBB,KAZ,icwtr,1972,842.4806962284913
OBBB,KAZ,icwtr,1973,842.4806962284913
OBBB,KAZ,icwtr,1974,842.4806962284913
OBBB,KAZ,icwtr,1975,842.4806962284913
OBBB,KAZ,icwtr,1976,842.4806962284913
OBBB,KAZ,icwtr,1977,842.4806962284913
OBBB,KAZ,icwtr,1978,842.4806962284913
OBBB,KAZ,icwtr,1979,842.4806962284913
OBBB,KAZ,icwtr,1980,842.4806962284913
OBBB,KAZ,icwtr,1981,842.4806962284913
OBBB,KAZ,icwtr,1982,842.4806962284913
OBBB,KAZ,icwtr,1983,842.4806962284913
OBBB,KAZ,icwtr,1984,842.4806962284913
OBBB,KAZ,icwtr,1985,842.4806962284913
OBBB,KAZ,icwtr,1986,842.4806962284913
OBBB,KAZ,icwtr,1987,842.4806962284913
OBBB,KAZ,icwtr,1988,842.4806962284913
OBBB,KAZ,icwtr,1989,842.4806962284913
OBBB,KAZ,icwtr,1990,842.4806962284913
OBBB,KAZ,icwtr,1991,842.4806962284913
OBBB,KAZ,icwtr,1992,842.4806962284913
OBBB,KAZ,icwtr,1993,842.4806962284913
OBBB,KAZ,icwtr,1994,842.4806962284913
OBBB,KAZ,icwtr,1995,842.4806962284913
OBBB,KAZ,icwtr,1996,842.4806962284913
OBBB,KAZ,icwtr,1997,842.4806962284913
OBBB,KAZ,icwtr,1998,842.4806962284913
OBBB,KAZ,icwtr,1999,842.4806962284913
OBBB,KAZ,icwtr,2000,842.4806962284913
OBBB,KAZ,icwtr,2001,842.4806962284913
OBBB,KAZ,icwtr,2002,842.4806962284913
OBBB,KAZ,icwtr,2003,842.4806962284913
OBBB,KAZ,icwtr,2004,842.4806962284913
OBBB,KAZ,icwtr,2005,842.4806962284913
OBBB,KAZ,icwtr,2006,842.4806962284913
OBBB,KAZ,icwtr,2007,842.4806962284913
OBBB,KAZ,icwtr,2008,842.4806962284913
OBBB,KAZ,icwtr,2009,842.4806962284913
OBBB,KAZ,icwtr,2010,842.4806962284913
OBBB,KAZ,icwtr,2011,842.4806962284913
OBBB,KAZ,icwtr,2012,842.4806962284913
OBBB,KAZ,icwtr,2013,842.4806962284913
OBBB,KAZ,icwtr,2014,842.4806962284913
OBBB,KAZ,icwtr,2015,842.4806962284913
OBBB,KAZ,icwtr,2016,842.4806962284913
OBBB,KAZ,icwtr,2017,842.4806962284913
OBBB,KAZ,icwtr,2018,842.4806962284913
OBBB,KAZ,icwtr,2019,842.4806962284913
OBBB,KAZ,icwtr,2020,842.4806962284913
OBBB,KAZ,icwtr,2021,842.4806962284913
OBBB,KAZ,icwtr,2022,842.4806962284913
OBBB,KAZ,icwtr,2023,842.4806962284913
OBBB,KAZ,icwtr,2024,842.4806962284913
OBBB,KAZ,icwtr,2025,842.4806962284913
OBBB,KAZ,icwtr,2026,842.4806962284913
OBBB,KAZ,icwtr,2027,842.4806962284913
OBBB,KAZ,icwtr,2028,842.4806962284913
OBBB,KAZ,icwtr,2029,842.4806962284913
OBBB,KAZ,icwtr,2030,842.4806962284913
OBBB,KAZ,icwtr,2031,842.4806962284913
OBBB,KAZ,icwtr,2032,842.4806962284913
OBBB,KAZ,icwtr,2033,842.4806962284913
OBBB,KAZ,icwtr,2034,842.4806962284913
OBBB,KAZ,icwtr,2035,842.4806962284913
OBBB,KAZ,icwtr,2036,842.4806962284913
OBBB,KAZ,icwtr,2037,842.4806962284913
OBBB,KAZ,icwtr,2038,842.4806962284913
OBBB,KAZ,icwtr,2039,842.4806962284913
OBBB,KAZ,icwtr,2040,842.4806962284913
OBBB,KAZ,icwtr,2041,842.4806962284913
OBBB,KAZ,icwtr,2042,842.4806962284913
OBBB,KAZ,icwtr,2043,842.4806962284913
OBBB,KAZ,icwtr,2044,842.4806962284913
OBBB,KAZ,icwtr,2045,842.4806962284913
OBBB,KAZ,icwtr,2046,842.4806962284913
OBBB,KAZ,icwtr,2047,842.4806962284913
OBBB,KAZ,icwtr,2048,842.4806962284913
OBBB,KAZ,icwtr,2049,842.4806962284913
OBBB,KAZ,icwtr,2050,842.4806962284913
OBBB,KAZ,icwtr,2051,842.4806962284913
OBBB,KAZ,icwtr,2052,842.4806962284913
OBBB,KAZ,icwtr,2053,842.4806962284913
OBBB,KAZ,icwtr,2054,842.4806962284913
OBBB,KAZ,icwtr,2055,842.4806962284913
OBBB,KAZ,icwtr,2056,842.4806962284913
OBBB,KAZ,icwtr,2057,842.4806962284913
OBBB,KAZ,icwtr,2058,842.4806962284913
OBBB,KAZ,icwtr,2059,842.4806962284913
OBBB,KAZ,icwtr,2060,842.4806962284913
OBBB,KAZ,icwtr,2061,842.4806962284913
OBBB,KAZ,icwtr,2062,842.4806962284913
OBBB,KAZ,icwtr,2063,842.4806962284913
OBBB,KAZ,icwtr,2064,842.4806962284913
OBBB,KAZ,icwtr,2065,842.4806962284913
OBBB,KAZ,icwtr,2066,842.4806962284913
OBBB,KAZ,icwtr,2067,842.4806962284913
OBBB,KAZ,icwtr,2068,842.4806962284913
OBBB,KAZ,icwtr,2069,842.4806962284913
OBBB,KAZ,icwtr,2070,842.4806962284913
OBBB,KAZ,icwtr,2071,842.4806962284913
OBBB,KAZ,icwtr,2072,842.4806962284913
OBBB,KAZ,icwtr,2073,842.4806962284913
OBBB,KAZ,icwtr,2074,842.4806962284913
OBBB,KAZ,icwtr,2075,842.4806962284913
OBBB,KAZ,icwtr,2076,842.4806962284913
OBBB,KAZ,icwtr,2077,842.4806962284913
OBBB,KAZ,icwtr,2078,842.4806962284913
OBBB,KAZ,icwtr,2079,842.4806962284913
OBBB,KAZ,icwtr,2080,842.4806962284913
OBBB,KAZ,icwtr,2081,842.4806962284913
OBBB,KAZ,icwtr,2082,842.4806962284913
OBBB,KAZ,icwtr,2083,842.4806962284913
OBBB,KAZ,icwtr,2084,842.4806962284913
OBBB,KAZ,icwtr,2085,842.4806962284913
OBBB,KAZ,icwtr,2086,842.4806962284913
OBBB,KAZ,icwtr,2087,842.4806962284913
OBBB,KAZ,icwtr,2088,842.4806962284913
OBBB,KAZ,icwtr,2089,842.4806962284913
OBBB,KAZ,icwtr,2090,842.4806962284913
OBBB,KAZ,icwtr,2091,842.4806962284913
OBBB,KAZ,icwtr,2092,842.4806962284913
OBBB,KAZ,icwtr,2093,842.4806962284913
OBBB,KAZ,icwtr,2094,842.4806962284913
OBBB,KAZ,icwtr,2095,842.4806962284913
OBBB,KAZ,icwtr,2096,842.4806962284913
OBBB,KAZ,icwtr,2097,842.4806962284913
OBBB,KAZ,icwtr,2098,842.4806962284913
OBBB,KAZ,icwtr,2099,842.4806962284913
OBBB,KAZ,icwtr,2100,842.4806962284913
OBBB,RUS,total,1961,220199.80088036213
OBBB,RUS,total,1962,220199.80088036213
OBBB,RUS,total,1963,220199.80088036213
OBBB,RUS,total,1964,220199.80088036213
OBBB,RUS,total,1965,220199.80088036213
OBBB,RUS,total,1966,220199.80088036213
OBBB,RUS,total,1967,220199.80088036213
OBBB,RUS,total,1968,220199.80088036213
OBBB,RUS,total,1969,220199.80088036213
OBBB,RUS,total,1970,220199.80088036213
OBBB,RUS,total,1971,220199.80088036213
OBBB,RUS,total,1972,220199.80088036213
OBBB,RUS,total,1973,220199.80088036213
OBBB,RUS,total,1974,220199.80088036213
OBBB,RUS,total,1975,220199.80088036213
OBBB,RUS,total,1976,220199.80088036213
OBBB,RUS,total,1977,220199.80088036213
OBBB,RUS,total,1978,220199.80088036213
OBBB,RUS,total,1979,220199.80088036213
OBBB,RUS,total,1980,220199.80088036213
OBBB,RUS,total,1981,220199.80088036213
OBBB,RUS,total,1982,220199.80088036213
OBBB,RUS,total,1983,220199.80088036213
OBBB,RUS,total,1984,220199.80088036213
OBBB,RUS,total,1985,220199.80088036213
OBBB,RUS,total,1986,220199.80088036213
OBBB,RUS,total,1987,220199.80088036213
OBBB,RUS,total,1988,220199.80088036213
OBBB,RUS,total,1989,220199.80088036213
OBBB,RUS,total,1990,220199.80088036213
OBBB,RUS,total,1991,220199.80088036213
OBBB,RUS,total,1992,220199.80088036213
OBBB,RUS,total,1993,220199.80088036213
OBBB,RUS,total,1994,220199.80088036213
OBBB,RUS,total,1995,220199.80088036213
OBBB,RUS,total,1996,220199.80088036213
OBBB,RUS,total,1997,220199.80088036213
OBBB,RUS,total,1998,220199.80088036213
OBBB,RUS,total,1999,220199.80088036213
OBBB,RUS,total,2000,220199.80088036213
OBBB,RUS,total,2001,220199.80088036213
OBBB,RUS,total,2002,220199.80088036213
OBBB,RUS,total,2003,220199.80088036213
OBBB,RUS,total,2004,220199.80088036213
OBBB,RUS,total,2005,220199.80088036213
OBBB,RUS,total,2006,220199.80088036213
OBBB,RUS,total,2007,220199.80088036213
OBBB,RUS,total,2008,220199.80088036213
OBBB,RUS,total,2009,220199.80088036213
OBBB,RUS,total,2010,220199.80088036213
OBBB,RUS,total,2011,220199.80088036213
OBBB,RUS,total,2012,220199.80088036213
OBBB,RUS,total,2013,220199.80088036213
OBBB,RUS,total,2014,220199.80088036213
OBBB,RUS,total,2015,220199.80088036213
OBBB,RUS,total,2016,220199.80088036213
OBBB,RUS,total,2017,220199.80088036213
OBBB,RUS,total,2018,220199.80088036213
OBBB,RUS,total,2019,220199.80088036213
OBBB,RUS,total,2020,220199.80088036213
OBBB,RUS,total,2021,220199.80088036213
OBBB,RUS,total,2022,220199.80088036213
OBBB,RUS,total,2023,220199.80088036213
OBBB,RUS,total,2024,220199.80088036213
OBBB,RUS,total,2025,220199.80088036213
OBBB,RUS,total,2026,220199.80088036213
OBBB,RUS,total,2027,220199.80088036213
OBBB,RUS,total,2028,220199.80088036213
OBBB,RUS,total,2029,220199.80088036213
OBBB,RUS,total,2030,220199.80088036213
OBBB,RUS,total,2031,220199.80088036213
OBBB,RUS,total,2032,220199.80088036213
OBBB,RUS,total,2033,220199.80088036213
OBBB,RUS,total,2034,220199.80088036213
OBBB,RUS,total,2035,220199.80088036213
OBBB,RUS,total,2036,220199.80088036213
OBBB,RUS,total,2037,220199.80088036213
OBBB,RUS,total,2038,220199.80088036213
OBBB,RUS,total,2039,220199.80088036213
OBBB,RUS,total,2040,220199.80088036213
OBBB,RUS,total,2041,220199.80088036213
OBBB,RUS,total,2042,220199.80088036213
OBBB,RUS,total,2043,220199.80088036213
OBBB,RUS,total,2044,220199.80088036213
OBBB,RUS,total,2045,220199.80088036213
OBBB,RUS,total,2046,220199.80088036213
OBBB,RUS,total,2047,220199.80088036213
OBBB,RUS,total,2048,220199.80088036213
OBBB,RUS,total,2049,220199.80088036213
OBBB,RUS,total,2050,220199.80088036213
OBBB,RUS,total,2051,220199.80088036213
OBBB,RUS,total,2052,220199.80088036213
OBBB,RUS,total,2053,220199.80088036213
OBBB,RUS,total,2054,220199.80088036213
OBBB,RUS,total,2055,220199.80088036213
OBBB,RUS,total,2056,220199.80088036213
OBBB,RUS,total,2057,220199.80088036213
OBBB,RUS,total,2058,220199.80088036213
OBBB,RUS,total,2059,220199.80088036213
OBBB,RUS,total,2060,220199.80088036213
OBBB,RUS,total,2061,220199.80088036213
OBBB,RUS,total,2062,220199.80088036213
OBBB,RUS,total,2063,220199.80088036213
OBBB,RUS,total,2064,220199.80088036213
OBBB,RUS,total,2065,220199.80088036213
OBBB,RUS,total,2066,220199.80088036213
OBBB,RUS,total,2067,220199.80088036213
OBBB,RUS,total,2068,220199.80088036213
OBBB,RUS,total,2069,220199.80088036213
OBBB,RUS,total,2070,220199.80088036213
OBBB,RUS,total,2071,220199.80088036213
OBBB,RUS,total,2072,220199.80088036213
OBBB,RUS,total,2073,220199.80088036213
OBBB,RUS,total,2074,220199.80088036213
OBBB,RUS,total,2075,220199.80088036213
OBBB,RUS,total,2076,220199.80088036213
OBBB,RUS,total,2077,220199.80088036213
OBBB,RUS,total,2078,220199.80088036213
OBBB,RUS,total,2079,220199.80088036213
OBBB,RUS,total,2080,220199.80088036213
OBBB,RUS,total,2081,220199.80088036213
OBBB,RUS,total,2082,220199.80088036213
OBBB,RUS,total,2083,220199.80088036213
OBBB,RUS,total,2084,220199.80088036213
OBBB,RUS,total,2085,220199.80088036213
OBBB,RUS,total,2086,220199.80088036213
OBBB,RUS,total,2087,220199.80088036213
OBBB,RUS,total,2088,220199.80088036213
OBBB,RUS,total,2089,220199.80088036213
OBBB,RUS,total,2090,220199.80088036213
OBBB,RUS,total,2091,220199.80088036213
OBBB,RUS,total,2092,220199.80088036213
OBBB,RUS,total,2093,220199.80088036213
OBBB,RUS,total,2094,220199.80088036213
OBBB,RUS,total,2095,220199.80088036213
OBBB,RUS,total,2096,220199.80088036213
OBBB,RUS,total,2097,220199.80088036213
OBBB,RUS,total,2098,220199.80088036213
OBBB,RUS,total,2099,220199.80088036213
OBBB,RUS,total,2100,220199.80088036213
OBBB,RUS,primf,1961,83081.06613614246
OBBB,RUS,primf,1962,82597.04647301452
OBBB,RUS,primf,1963,82110.74509823974
OBBB,RUS,primf,1964,81601.41950067267
OBBB,RUS,primf,1965,81070.75578736709
OBBB,RUS,primf,1966,80550.44929482258
OBBB,RUS,primf,1967,80038.67810684626
OBBB,RUS,primf,1968,79516.80000462582
OBBB,RUS,primf,1969,78999.34183127925
OBBB,RUS,primf,1970,78490.81934116414
OBBB,RUS,primf,1971,77969.44253649627
OBBB,RUS,primf,1972,77474.69090749028
OBBB,RUS,primf,1973,76982.40417932147
OBBB,RUS,primf,1974,76484.90019465188
OBBB,RUS,primf,1975,75986.84355488786
OBBB,RUS,primf,1976,75480.9218930587
OBBB,RUS,primf,1977,74988.68976445546
OBBB,RUS,primf,1978,74506.77213406858
OBBB,RUS,primf,1979,74044.75077231869
OBBB,RUS,primf,1980,73592.31955237877
OBBB,RUS,primf,1981,73137.28359296323
OBBB,RUS,primf,1982,72691.04386849428
OBBB,RUS,primf,1983,72247.65418032033
OBBB,RUS,primf,1984,71805.31172091686
OBBB,RUS,primf,1985,71347.97248522339
OBBB,RUS,primf,1986,70890.81141782796
OBBB,RUS,primf,1987,70427.67603546487
OBBB,RUS,primf,1988,69950.38765753194
OBBB,RUS,primf,1989,69473.15993960452
OBBB,RUS,primf,1990,68996.4723226406
OBBB,RUS,primf,1991,68515.51539299166
OBBB,RUS,primf,1992,68070.36158889667
OBBB,RUS,primf,1993,67735.9279861355
OBBB,RUS,primf,1994,67471.93154923272
OBBB,RUS,primf,1995,67289.19918933907
OBBB,RUS,primf,1996,67089.36935950935
OBBB,RUS,primf,1997,66901.87533233757
OBBB,RUS,primf,1998,66662.71360634788
OBBB,RUS,primf,1999,66444.48915345046
OBBB,RUS,primf,2000,66192.6838523424
OBBB,RUS,primf,2001,65931.04921090139
OBBB,RUS,primf,2002,65660.62223728052
OBBB,RUS,primf,2003,65386.18205784488
OBBB,RUS,primf,2004,65096.207436065815
OBBB,RUS,primf,2005,64782.1760923876
OBBB,RUS,primf,2006,64486.37937044383
OBBB,RUS,primf,2007,64179.853974780046
OBBB,RUS,primf,2008,63853.06254939943
OBBB,RUS,primf,2009,63584.74932260709
OBBB,RUS,primf,2010,63324.724965716516
OBBB,RUS,primf,2011,63023.892134667316
OBBB,RUS,primf,2012,62706.262343248854
OBBB,RUS,primf,2013,62380.7610366865
OBBB,RUS,primf,2014,62047.08319713433
OBBB,RUS,primf,2015,61698.41861428933
OBBB,RUS,primf,2016,61463.11226127724
OBBB,RUS,primf,2017,60927.70095381808
OBBB,RUS,primf,2018,60388.16408377793
OBBB,RUS,primf,2019,59849.29294554204
OBBB,RUS,primf,2020,59307.355663568575
OBBB,RUS,primn,1961,4584.947749752098
OBBB,RUS,primn,1962,4583.568078858692
OBBB,RUS,primn,1963,4582.186767078242
OBBB,RUS,primn,1964,4580.80376456322
OBBB,RUS,primn,1965,4579.419087336504
OBBB,RUS,primn,1966,4578.0327352918375
OBBB,RUS,primn,1967,4576.644712961663
OBBB,RUS,primn,1968,4575.254962659353
OBBB,RUS,primn,1969,4573.863545737823
OBBB,RUS,primn,1970,4572.470411394652
OBBB,RUS,primn,1971,4569.326330678219
OBBB,RUS,primn,1972,4566.179920454929
OBBB,RUS,primn,1973,4563.031171908558
OBBB,RUS,primn,1974,4559.880083938502
OBBB,RUS,primn,1975,4556.726653927567
OBBB,RUS,primn,1976,4553.570874317521
OBBB,RUS,primn,1977,4550.412729566445
OBBB,RUS,primn,1978,4547.25224742331
OBBB,RUS,primn,1979,4544.089400460981
OBBB,RUS,primn,1980,4540.924193212728
OBBB,RUS,primn,1981,4539.361373697461
OBBB,RUS,primn,1982,4537.796867677543
OBBB,RUS,primn,1983,4536.230732320965
OBBB,RUS,primn,1984,4534.66291762252
OBBB,RUS,primn,1985,4533.09344382148
OBBB,RUS,primn,1986,4531.522283659105
OBBB,RUS,primn,1987,4529.949467366375
OBBB,RUS,primn,1988,4528.37496187764
OBBB,RUS,primn,1989,4526.798798748334
OBBB,RUS,primn,1990,4525.220935910696
OBBB,RUS,primn,1991,4522.398706907391
OBBB,RUS,primn,1992,4519.576273780615
OBBB,RUS,primn,1993,4516.753641199933
OBBB,RUS,primn,1994,4513.930788968291
OBBB,RUS,primn,1995,4511.107728647173
OBBB,RUS,primn,1996,4508.284478850459
OBBB,RUS,primn,1997,4505.461003387582
OBBB,RUS,primn,1998,4502.637309809761
OBBB,RUS,primn,1999,4499.813420739637
OBBB,RUS,primn,2000,4496.9893215859565
OBBB,RUS,primn,2001,4492.47104547278
OBBB,RUS,primn,2002,4486.1224213491805
OBBB,RUS,primn,2003,4485.298555953175
OBBB,RUS,primn,2004,4484.737531892954
OBBB,RUS,primn,2005,4319.959523871873
OBBB,RUS,primn,2006,4319.455518270997
OBBB,RUS,primn,2007,4318.302165749983
OBBB,RUS,primn,2008,4316.430030964068
OBBB,RUS,primn,2009,4306.448924315801
OBBB,RUS,primn,2010,4304.938539863623
OBBB,RUS,primn,2011,4265.061445674368
OBBB,RUS,primn,2012,4264.984673692574
OBBB,RUS,primn,2013,4258.048490900876
OBBB,RUS,primn,2014,4257.66796493246
OBBB,RUS,primn,2015,4256.998651121534
OBBB,RUS,primn,2016,4254.926088601421
OBBB,RUS,primn,2017,4252.864396701261
OBBB,RUS,primn,2018,4250.8120087241705
OBBB,RUS,primn,2019,4248.767614255763
OBBB,RUS,primn,2020,4246.730281095532
OBBB,RUS,secdf,1961,65315.35841398219
OBBB,RUS,secdf,1962,65800.14406094306
OBBB,RUS,secdf,1963,66287.21138034237
OBBB,RUS,secdf,1964,66797.30309860963
OBBB,RUS,secdf,1965,67328.73271158422
OBBB,RUS,secdf,1966,67849.80531569483
OBBB,RUS,secdf,1967,68362.34248268334
OBBB,RUS,secdf,1968,68884.9865961864
OBBB,RUS,secdf,1969,69403.21070395586
OBBB,RUS,secdf,1970,69912.49920760047
OBBB,RUS,secdf,1971,70424.732172296
OBBB,RUS,secdf,1972,70910.33999087433
OBBB,RUS,secdf,1973,71393.48299518555
OBBB,RUS,secdf,1974,71881.84314958709
OBBB,RUS,secdf,1975,72370.75607275114
OBBB,RUS,secdf,1976,72867.53384658863
OBBB,RUS,secdf,1977,73350.62221334266
OBBB,RUS,secdf,1978,73823.39597675785
OBBB,RUS,secdf,1979,74276.27350979445
OBBB,RUS,secdf,1980,74719.56096122313
OBBB,RUS,secdf,1981,75172.8720972203
OBBB,RUS,secdf,1982,75617.38693253399
OBBB,RUS,secdf,1983,76059.05173933084
OBBB,RUS,secdf,1984,76499.66945473928
OBBB,RUS,secdf,1985,76955.28385250566
OBBB,RUS,secdf,1986,77410.72003716978
OBBB,RUS,secdf,1987,77872.1306067895
OBBB,RUS,secdf,1988,78347.69406269325
OBBB,RUS,secdf,1989,78823.19702217935
OBBB,RUS,secdf,1990,79298.15963048037
OBBB,RUS,secdf,1991,79781.67466100617
OBBB,RUS,secdf,1992,80229.38625919653
OBBB,RUS,secdf,1993,80566.3778277723
OBBB,RUS,secdf,1994,80832.93234419865
OBBB,RUS,secdf,1995,81018.22248178688
OBBB,RUS,secdf,1996,81220.61043692692
OBBB,RUS,secdf,1997,81410.66231876628
OBBB,RUS,secdf,1998,81652.38187781937
OBBB,RUS,secdf,1999,81873.16440378557
OBBB,RUS,secdf,2000,82127.52764203973
OBBB,RUS,secdf,2001,82478.80358349739
OBBB,RUS,secdf,2002,82761.32912512626
OBBB,RUS,secdf,2003,83085.87147931587
OBBB,RUS,secdf,2004,83396.23087764313
OBBB,RUS,secdf,2005,85811.55700886749
OBBB,RUS,secdf,2006,86117.18514966957
OBBB,RUS,secdf,2007,86427.34817492022
OBBB,RUS,secdf,2008,86755.25560117197
OBBB,RUS,secdf,2009,87024.26398066375
OBBB,RUS,secdf,2010,87345.56592502228
OBBB,RUS,secdf,2011,87601.1370980216
OBBB,RUS,secdf,2012,87935.55930319612
OBBB,RUS,secdf,2013,88268.52369715503
OBBB,RUS,secdf,2014,88607.11337364992
OBBB,RUS,secdf,2015,88953.642440833
OBBB,RUS,secdf,2016,89233.60822752313
OBBB,RUS,secdf,2017,89813.69834054355
OBBB,RUS,secdf,2018,90397.94030783558
OBBB,RUS,secdf,2019,90981.54954839655
OBBB,RUS,secdf,2020,91568.23956732883
OBBB,RUS,secdn,1961,6977.125170704375
OBBB,RUS,secdn,1962,7003.800826569321
OBBB,RUS,secdn,1963,7030.478097905412
OBBB,RUS,secdn,1964,7057.157061429614
OBBB,RUS,secdn,1965,7083.837710054833
OBBB,RUS,secdn,1966,7110.5200179476
OBBB,RUS,secdn,1967,7137.204010478681
OBBB,RUS,secdn,1968,7163.889741038186
OBBB,RUS,secdn,1969,7190.577131584502
OBBB,RUS,secdn,1970,7217.266204743061
OBBB,RUS,secdn,1971,7207.838503221004
OBBB,RUS,secdn,1972,7198.413163525879
OBBB,RUS,secdn,1973,7188.9901231484355
OBBB,RUS,secdn,1974,7179.569493584582
OBBB,RUS,secdn,1975,7170.151131500379
OBBB,RUS,secdn,1976,7160.735184004645
OBBB,RUS,secdn,1977,7151.321543024041
OBBB,RUS,secdn,1978,7141.9102940455
OBBB,RUS,secdn,1979,7132.501354659225
OBBB,RUS,secdn,1980,7123.094797598445
OBBB,RUS,secdn,1981,7130.081870180644
OBBB,RUS,secdn,1982,7137.070564313062
OBBB,RUS,secdn,1983,7144.0609310627015
OBBB,RUS,secdn,1984,7151.052994680892
OBBB,RUS,secdn,1985,7158.046690915338
OBBB,RUS,secdn,1986,7165.042049596736
OBBB,RUS,secdn,1987,7172.0390932810315
OBBB,RUS,secdn,1988,7179.037816546074
OBBB,RUS,secdn,1989,7186.038214261798
OBBB,RUS,secdn,1990,7193.040287722074
OBBB,RUS,secdn,1991,7293.182052239863
OBBB,RUS,secdn,1992,7393.324002649463
OBBB,RUS,secdn,1993,7493.466145662553
OBBB,RUS,secdn,1994,7593.608490511717
OBBB,RUS,secdn,1995,7693.751049905816
OBBB,RUS,secdn,1996,7793.893809864344
OBBB,RUS,secdn,1997,7894.036801747796
OBBB,RUS,secdn,1998,7994.179979355477
OBBB,RUS,secdn,1999,8094.323390775149
OBBB,RUS,secdn,2000,8194.466975250254
OBBB,RUS,secdn,2001,8430.342904259682
OBBB,RUS,secdn,2002,8471.659730687375
OBBB,RUS,secdn,2003,8563.54285284752
OBBB,RUS,secdn,2004,8618.903512092393
OBBB,RUS,secdn,2005,8799.01567603645
OBBB,RUS,secdn,2006,8833.065273673219
OBBB,RUS,secdn,2007,8835.383109592709
OBBB,RUS,secdn,2008,8827.167237388578
OBBB,RUS,secdn,2009,8811.043328254813
OBBB,RUS,secdn,2010,9367.060821148263
OBBB,RUS,secdn,2011,9051.392347378154
OBBB,RUS,secdn,2012,9126.912530731288
OBBB,RUS,secdn,2013,9239.659739254163
OBBB,RUS,secdn,2014,9306.347246038544
OBBB,RUS,secdn,2015,9301.66185484306
OBBB,RUS,secdn,2016,9470.771335801908
OBBB,RUS,secdn,2017,9639.695658750652
OBBB,RUS,secdn,2018,9808.439532467117
OBBB,RUS,secdn,2019,9977.11824852473
OBBB,RUS,secdn,2020,10149.002929384718
OBBB,RUS,pastr,1961,8536.570616606952
OBBB,RUS,pastr,1962,8566.22082245152
OBBB,RUS,pastr,1963,8595.871057028007
OBBB,RUS,pastr,1964,8625.52126827449
OBBB,RUS,pastr,1965,8655.171479450682
OBBB,RUS,pastr,1966,8684.821687457019
OBBB,RUS,pastr,1967,8714.471885075447
OBBB,RUS,pastr,1968,8744.122111032235
OBBB,RUS,pastr,1969,8773.772316060868
OBBB,RUS,pastr,1970,8803.422510156863
OBBB,RUS,pastr,1971,8797.994288151103
OBBB,RUS,pastr,1972,8792.566051802081
OBBB,RUS,pastr,1973,8787.13781279193
OBBB,RUS,pastr,1974,8781.709565123117
OBBB,RUS,pastr,1975,8776.281301322173
OBBB,RUS,pastr,1976,8770.853043880208
OBBB,RUS,pastr,1977,8765.424818245576
OBBB,RUS,pastr,1978,8759.996606145065
OBBB,RUS,pastr,1979,8754.568368162461
OBBB,RUS,pastr,1980,8749.140115467275
OBBB,RUS,pastr,1981,8749.188155312706
OBBB,RUS,pastr,1982,8749.236212893706
OBBB,RUS,pastr,1983,8749.284256946905
OBBB,RUS,pastr,1984,8749.332305329715
