basin,year,land,Value
R10LATIN_AM,2043,C_B,116.281
R10LATIN_AM,2043,OTH_A,3.285
R10LATIN_AM,2043,CEREAL,3.935
R10LATIN_AM,2044,CROP_FLW,7.795
R10LATIN_AM,2044,PDR,5.889
R10LATIN_AM,2044,WHT,3.558
R10LATIN_AM,2044,GRO,3.752
R10LATIN_AM,2044,OSD,3.691
R10LATIN_AM,2044,C_B,116.847
R10LATIN_AM,2044,OTH_A,3.302
R10LATIN_AM,2044,CEREAL,3.939
R10LATIN_AM,2045,CROP_FLW,7.790
R10LATIN_AM,2045,PDR,5.904
R10LATIN_AM,2045,WHT,3.562
R10LATIN_AM,2045,GRO,3.752
R10LATIN_AM,2045,OSD,3.692
R10LATIN_AM,2045,C_B,117.415
R10LATIN_AM,2045,OTH_A,3.318
R10LATIN_AM,2045,CEREAL,3.944
R10LATIN_AM,2046,CROP_FLW,7.785
R10LATIN_AM,2046,PDR,5.919
R10LATIN_AM,2046,WHT,3.566
R10LATIN_AM,2046,GRO,3.752
R10LATIN_AM,2046,OSD,3.693
R10LATIN_AM,2046,C_B,117.986
R10LATIN_AM,2046,OTH_A,3.335
R10LATIN_AM,2046,CEREAL,3.948
R10LATIN_AM,2047,CROP_FLW,7.780
R10LATIN_AM,2047,PDR,5.933
R10LATIN_AM,2047,WHT,3.570
R10LATIN_AM,2047,GRO,3.752
R10LATIN_AM,2047,OSD,3.693
R10LATIN_AM,2047,C_B,118.559
R10LATIN_AM,2047,OTH_A,3.352
R10LATIN_AM,2047,CEREAL,3.953
R10LATIN_AM,2048,CROP_FLW,7.774
R10LATIN_AM,2048,PDR,5.948
R10LATIN_AM,2048,WHT,3.575
R10LATIN_AM,2048,GRO,3.752
R10LATIN_AM,2048,OSD,3.694
R10LATIN_AM,2048,C_B,119.136
R10LATIN_AM,2048,OTH_A,3.368
R10LATIN_AM,2048,CEREAL,3.957
R10LATIN_AM,2049,CROP_FLW,7.769
R10LATIN_AM,2049,PDR,5.963
R10LATIN_AM,2049,WHT,3.579
R10LATIN_AM,2049,GRO,3.752
R10LATIN_AM,2049,OSD,3.695
R10LATIN_AM,2049,C_B,119.715
R10LATIN_AM,2049,OTH_A,3.385
R10LATIN_AM,2049,CEREAL,3.961
R10LATIN_AM,2050,CROP_FLW,7.764
R10LATIN_AM,2050,PDR,5.978
R10LATIN_AM,2050,WHT,3.583
R10LATIN_AM,2050,GRO,3.752
R10LATIN_AM,2050,OSD,3.695
R10LATIN_AM,2050,C_B,120.297
R10LATIN_AM,2050,OTH_A,3.402
R10LATIN_AM,2050,CEREAL,3.966
R10LATIN_AM,2051,CROP_FLW,7.766
R10LATIN_AM,2051,PDR,5.987
R10LATIN_AM,2051,WHT,3.580
R10LATIN_AM,2051,GRO,3.760
R10LATIN_AM,2051,OSD,3.697
R10LATIN_AM,2051,C_B,120.826
R10LATIN_AM,2051,OTH_A,3.425
R10LATIN_AM,2051,CEREAL,3.974
R10LATIN_AM,2052,CROP_FLW,7.768
R10LATIN_AM,2052,PDR,5.996
R10LATIN_AM,2052,WHT,3.578
R10LATIN_AM,2052,GRO,3.768
R10LATIN_AM,2052,OSD,3.698
R10LATIN_AM,2052,C_B,121.358
R10LATIN_AM,2052,OTH_A,3.449
R10LATIN_AM,2052,CEREAL,3.982
R10LATIN_AM,2053,CROP_FLW,7.769
R10LATIN_AM,2053,PDR,6.004
R10LATIN_AM,2053,WHT,3.575
R10LATIN_AM,2053,GRO,3.776
R10LATIN_AM,2053,OSD,3.699
R10LATIN_AM,2053,C_B,121.892
R10LATIN_AM,2053,OTH_A,3.472
R10LATIN_AM,2053,CEREAL,3.990
R10LATIN_AM,2054,CROP_FLW,7.771
R10LATIN_AM,2054,PDR,6.013
R10LATIN_AM,2054,WHT,3.572
R10LATIN_AM,2054,GRO,3.784
R10LATIN_AM,2054,OSD,3.700
R10LATIN_AM,2054,C_B,122.428
R10LATIN_AM,2054,OTH_A,3.496
R10LATIN_AM,2054,CEREAL,3.998
R10LATIN_AM,2055,CROP_FLW,7.773
R10LATIN_AM,2055,PDR,6.022
R10LATIN_AM,2055,WHT,3.569
R10LATIN_AM,2055,GRO,3.792
R10LATIN_AM,2055,OSD,3.701
R10LATIN_AM,2055,C_B,122.967
R10LATIN_AM,2055,OTH_A,3.519
R10LATIN_AM,2055,CEREAL,4.006
R10LATIN_AM,2056,CROP_FLW,7.775
R10LATIN_AM,2056,PDR,6.031
R10LATIN_AM,2056,WHT,3.567
R10LATIN_AM,2056,GRO,3.800
R10LATIN_AM,2056,OSD,3.702
R10LATIN_AM,2056,C_B,123.508
R10LATIN_AM,2056,OTH_A,3.543
R10LATIN_AM,2056,CEREAL,4.014
R10LATIN_AM,2057,CROP_FLW,7.777
R10LATIN_AM,2057,PDR,6.040
R10LATIN_AM,2057,WHT,3.564
R10LATIN_AM,2057,GRO,3.809
R10LATIN_AM,2057,OSD,3.703
R10LATIN_AM,2057,C_B,124.051
R10LATIN_AM,2057,OTH_A,3.567
R10LATIN_AM,2057,CEREAL,4.022
R10LATIN_AM,2058,CROP_FLW,7.779
R10LATIN_AM,2058,PDR,6.048
R10LATIN_AM,2058,WHT,3.561
R10LATIN_AM,2058,GRO,3.817
R10LATIN_AM,2058,OSD,3.704
R10LATIN_AM,2058,C_B,124.597
R10LATIN_AM,2058,OTH_A,3.591
R10LATIN_AM,2058,CEREAL,4.030
R10LATIN_AM,2059,CROP_FLW,7.781
R10LATIN_AM,2059,PDR,6.057
R10LATIN_AM,2059,WHT,3.559
R10LATIN_AM,2059,GRO,3.825
R10LATIN_AM,2059,OSD,3.705
R10LATIN_AM,2059,C_B,125.145
R10LATIN_AM,2059,OTH_A,3.616
R10LATIN_AM,2059,CEREAL,4.039
R10LATIN_AM,2060,CROP_FLW,7.782
R10LATIN_AM,2060,PDR,6.066
R10LATIN_AM,2060,WHT,3.556
R10LATIN_AM,2060,GRO,3.833
R10LATIN_AM,2060,OSD,3.706
R10LATIN_AM,2060,C_B,125.696
R10LATIN_AM,2060,OTH_A,3.640
R10LATIN_AM,2060,CEREAL,4.047
R10LATIN_AM,2061,CROP_FLW,7.799
R10LATIN_AM,2061,PDR,6.069
R10LATIN_AM,2061,WHT,3.553
R10LATIN_AM,2061,GRO,3.842
R10LATIN_AM,2061,OSD,3.710
R10LATIN_AM,2061,C_B,126.156
R10LATIN_AM,2061,OTH_A,3.660
R10LATIN_AM,2061,CEREAL,4.054
R10LATIN_AM,2062,CROP_FLW,7.815
R10LATIN_AM,2062,PDR,6.072
R10LATIN_AM,2062,WHT,3.551
R10LATIN_AM,2062,GRO,3.851
R10LATIN_AM,2062,OSD,3.714
R10LATIN_AM,2062,C_B,126.617
R10LATIN_AM,2062,OTH_A,3.681
R10LATIN_AM,2062,CEREAL,4.061
R10LATIN_AM,2063,CROP_FLW,7.831
R10LATIN_AM,2063,PDR,6.075
R10LATIN_AM,2063,WHT,3.548
R10LATIN_AM,2063,GRO,3.861
R10LATIN_AM,2063,OSD,3.718
R10LATIN_AM,2063,C_B,127.081
R10LATIN_AM,2063,OTH_A,3.701
R10LATIN_AM,2063,CEREAL,4.069
R10LATIN_AM,2064,CROP_FLW,7.847
R10LATIN_AM,2064,PDR,6.078
R10LATIN_AM,2064,WHT,3.545
R10LATIN_AM,2064,GRO,3.870
R10LATIN_AM,2064,OSD,3.722
R10LATIN_AM,2064,C_B,127.546
R10LATIN_AM,2064,OTH_A,3.721
R10LATIN_AM,2064,CEREAL,4.076
R10LATIN_AM,2065,CROP_FLW,7.864
R10LATIN_AM,2065,PDR,6.081
R10LATIN_AM,2065,WHT,3.543
R10LATIN_AM,2065,GRO,3.879
R10LATIN_AM,2065,OSD,3.726
R10LATIN_AM,2065,C_B,128.013
R10LATIN_AM,2065,OTH_A,3.742
R10LATIN_AM,2065,CEREAL,4.083
R10LATIN_AM,2066,CROP_FLW,7.880
R10LATIN_AM,2066,PDR,6.084
R10LATIN_AM,2066,WHT,3.540
R10LATIN_AM,2066,GRO,3.888
R10LATIN_AM,2066,OSD,3.730
R10LATIN_AM,2066,C_B,128.481
R10LATIN_AM,2066,OTH_A,3.762
R10LATIN_AM,2066,CEREAL,4.090
R10LATIN_AM,2067,CROP_FLW,7.896
R10LATIN_AM,2067,PDR,6.087
R10LATIN_AM,2067,WHT,3.537
R10LATIN_AM,2067,GRO,3.898
R10LATIN_AM,2067,OSD,3.734
R10LATIN_AM,2067,C_B,128.951
R10LATIN_AM,2067,OTH_A,3.783
R10LATIN_AM,2067,CEREAL,4.098
R10LATIN_AM,2068,CROP_FLW,7.913
R10LATIN_AM,2068,PDR,6.090
R10LATIN_AM,2068,WHT,3.535
R10LATIN_AM,2068,GRO,3.907
R10LATIN_AM,2068,OSD,3.738
R10LATIN_AM,2068,C_B,129.423
R10LATIN_AM,2068,OTH_A,3.804
R10LATIN_AM,2068,CEREAL,4.105
R10LATIN_AM,2069,CROP_FLW,7.929
R10LATIN_AM,2069,PDR,6.093
R10LATIN_AM,2069,WHT,3.532
R10LATIN_AM,2069,GRO,3.916
R10LATIN_AM,2069,OSD,3.742
R10LATIN_AM,2069,C_B,129.897
R10LATIN_AM,2069,OTH_A,3.825
R10LATIN_AM,2069,CEREAL,4.113
R10LATIN_AM,2070,CROP_FLW,7.946
R10LATIN_AM,2070,PDR,6.096
R10LATIN_AM,2070,WHT,3.529
R10LATIN_AM,2070,GRO,3.925
R10LATIN_AM,2070,OSD,3.746
R10LATIN_AM,2070,C_B,130.372
R10LATIN_AM,2070,OTH_A,3.846
R10LATIN_AM,2070,CEREAL,4.120
R10LATIN_AM,2071,CROP_FLW,7.946
R10LATIN_AM,2071,PDR,6.114
R10LATIN_AM,2071,WHT,3.531
R10LATIN_AM,2071,GRO,3.933
R10LATIN_AM,2071,OSD,3.753
R10LATIN_AM,2071,C_B,130.960
R10LATIN_AM,2071,OTH_A,3.863
R10LATIN_AM,2071,CEREAL,4.127
R10LATIN_AM,2072,CROP_FLW,7.946
R10LATIN_AM,2072,PDR,6.132
R10LATIN_AM,2072,WHT,3.533
R10LATIN_AM,2072,GRO,3.941
R10LATIN_AM,2072,OSD,3.761
R10LATIN_AM,2072,C_B,131.551
R10LATIN_AM,2072,OTH_A,3.881
R10LATIN_AM,2072,CEREAL,4.134
R10LATIN_AM,2073,CROP_FLW,7.946
R10LATIN_AM,2073,PDR,6.151
R10LATIN_AM,2073,WHT,3.534
R10LATIN_AM,2073,GRO,3.948
R10LATIN_AM,2073,OSD,3.768
R10LATIN_AM,2073,C_B,132.144
R10LATIN_AM,2073,OTH_A,3.899
R10LATIN_AM,2073,CEREAL,4.142
R10LATIN_AM,2074,CROP_FLW,7.946
R10LATIN_AM,2074,PDR,6.169
R10LATIN_AM,2074,WHT,3.536
R10LATIN_AM,2074,GRO,3.956
R10LATIN_AM,2074,OSD,3.775
R10LATIN_AM,2074,C_B,132.740
R10LATIN_AM,2074,OTH_A,3.916
R10LATIN_AM,2074,CEREAL,4.149
R10LATIN_AM,2075,CROP_FLW,7.947
R10LATIN_AM,2075,PDR,6.187
R10LATIN_AM,2075,WHT,3.538
R10LATIN_AM,2075,GRO,3.963
R10LATIN_AM,2075,OSD,3.783
R10LATIN_AM,2075,C_B,133.338
R10LATIN_AM,2075,OTH_A,3.934
R10LATIN_AM,2075,CEREAL,4.156
R10LATIN_AM,2076,CROP_FLW,7.947
R10LATIN_AM,2076,PDR,6.206
R10LATIN_AM,2076,WHT,3.539
R10LATIN_AM,2076,GRO,3.971
R10LATIN_AM,2076,OSD,3.790
R10LATIN_AM,2076,C_B,133.940
R10LATIN_AM,2076,OTH_A,3.952
R10LATIN_AM,2076,CEREAL,4.164
R10LATIN_AM,2077,CROP_FLW,7.947
R10LATIN_AM,2077,PDR,6.225
R10LATIN_AM,2077,WHT,3.541
R10LATIN_AM,2077,GRO,3.979
R10LATIN_AM,2077,OSD,3.798
R10LATIN_AM,2077,C_B,134.543
R10LATIN_AM,2077,OTH_A,3.970
R10LATIN_AM,2077,CEREAL,4.171
R10LATIN_AM,2078,CROP_FLW,7.947
R10LATIN_AM,2078,PDR,6.243
R10LATIN_AM,2078,WHT,3.542
R10LATIN_AM,2078,GRO,3.986
R10LATIN_AM,2078,OSD,3.805
R10LATIN_AM,2078,C_B,135.150
R10LATIN_AM,2078,OTH_A,3.988
R10LATIN_AM,2078,CEREAL,4.178
R10LATIN_AM,2079,CROP_FLW,7.947
R10LATIN_AM,2079,PDR,6.262
R10LATIN_AM,2079,WHT,3.544
R10LATIN_AM,2079,GRO,3.994
R10LATIN_AM,2079,OSD,3.812
R10LATIN_AM,2079,C_B,135.759
R10LATIN_AM,2079,OTH_A,4.006
R10LATIN_AM,2079,CEREAL,4.186
R10LATIN_AM,2080,CROP_FLW,7.947
R10LATIN_AM,2080,PDR,6.281
R10LATIN_AM,2080,WHT,3.546
R10LATIN_AM,2080,GRO,4.002
R10LATIN_AM,2080,OSD,3.820
R10LATIN_AM,2080,C_B,136.372
R10LATIN_AM,2080,OTH_A,4.024
R10LATIN_AM,2080,CEREAL,4.193
R10LATIN_AM,2081,CROP_FLW,7.952
R10LATIN_AM,2081,PDR,6.292
R10LATIN_AM,2081,WHT,3.548
R10LATIN_AM,2081,GRO,4.007
R10LATIN_AM,2081,OSD,3.826
R10LATIN_AM,2081,C_B,137.026
R10LATIN_AM,2081,OTH_A,4.041
R10LATIN_AM,2081,CEREAL,4.197
R10LATIN_AM,2082,CROP_FLW,7.956
R10LATIN_AM,2082,PDR,6.304
R10LATIN_AM,2082,WHT,3.549
R10LATIN_AM,2082,GRO,4.012
R10LATIN_AM,2082,OSD,3.832
R10LATIN_AM,2082,C_B,137.683
R10LATIN_AM,2082,OTH_A,4.058
R10LATIN_AM,2082,CEREAL,4.202
R10LATIN_AM,2083,CROP_FLW,7.961
R10LATIN_AM,2083,PDR,6.316
R10LATIN_AM,2083,WHT,3.551
R10LATIN_AM,2083,GRO,4.017
R10LATIN_AM,2083,OSD,3.838
R10LATIN_AM,2083,C_B,138.344
R10LATIN_AM,2083,OTH_A,4.075
R10LATIN_AM,2083,CEREAL,4.207
R10LATIN_AM,2084,CROP_FLW,7.965
R10LATIN_AM,2084,PDR,6.327
R10LATIN_AM,2084,WHT,3.553
R10LATIN_AM,2084,GRO,4.023
R10LATIN_AM,2084,OSD,3.844
R10LATIN_AM,2084,C_B,139.007
R10LATIN_AM,2084,OTH_A,4.092
R10LATIN_AM,2084,CEREAL,4.211
R10LATIN_AM,2085,CROP_FLW,7.969
R10LATIN_AM,2085,PDR,6.339
R10LATIN_AM,2085,WHT,3.555
R10LATIN_AM,2085,GRO,4.028
R10LATIN_AM,2085,OSD,3.851
R10LATIN_AM,2085,C_B,139.674
R10LATIN_AM,2085,OTH_A,4.109
R10LATIN_AM,2085,CEREAL,4.216
R10LATIN_AM,2086,CROP_FLW,7.974
R10LATIN_AM,2086,PDR,6.351
R10LATIN_AM,2086,WHT,3.556
R10LATIN_AM,2086,GRO,4.033
R10LATIN_AM,2086,OSD,3.857
R10LATIN_AM,2086,C_B,140.344
R10LATIN_AM,2086,OTH_A,4.126
R10LATIN_AM,2086,CEREAL,4.220
R10LATIN_AM,2087,CROP_FLW,7.978
R10LATIN_AM,2087,PDR,6.363
R10LATIN_AM,2087,WHT,3.558
R10LATIN_AM,2087,GRO,4.038
R10LATIN_AM,2087,OSD,3.863
R10LATIN_AM,2087,C_B,141.018
R10LATIN_AM,2087,OTH_A,4.143
R10LATIN_AM,2087,CEREAL,4.225
R10LATIN_AM,2088,CROP_FLW,7.982
R10LATIN_AM,2088,PDR,6.375
R10LATIN_AM,2088,WHT,3.560
R10LATIN_AM,2088,GRO,4.044
R10LATIN_AM,2088,OSD,3.869
R10LATIN_AM,2088,C_B,141.694
R10LATIN_AM,2088,OTH_A,4.161
R10LATIN_AM,2088,CEREAL,4.229
R10LATIN_AM,2089,CROP_FLW,7.987
R10LATIN_AM,2089,PDR,6.386
R10LATIN_AM,2089,WHT,3.562
R10LATIN_AM,2089,GRO,4.049
R10LATIN_AM,2089,OSD,3.876
R10LATIN_AM,2089,C_B,142.374
R10LATIN_AM,2089,OTH_A,4.178
R10LATIN_AM,2089,CEREAL,4.234
R10LATIN_AM,2090,CROP_FLW,7.991
R10LATIN_AM,2090,PDR,6.398
R10LATIN_AM,2090,WHT,3.564
R10LATIN_AM,2090,GRO,4.054
R10LATIN_AM,2090,OSD,3.882
R10LATIN_AM,2090,C_B,143.057
R10LATIN_AM,2090,OTH_A,4.196
R10LATIN_AM,2090,CEREAL,4.238
R10LATIN_AM,2091,CROP_FLW,7.999
R10LATIN_AM,2091,PDR,6.408
R10LATIN_AM,2091,WHT,3.567
R10LATIN_AM,2091,GRO,4.059
R10LATIN_AM,2091,OSD,3.888
R10LATIN_AM,2091,C_B,143.731
R10LATIN_AM,2091,OTH_A,4.210
R10LATIN_AM,2091,CEREAL,4.243
R10LATIN_AM,2092,CROP_FLW,8.008
R10LATIN_AM,2092,PDR,6.418
R10LATIN_AM,2092,WHT,3.570
R10LATIN_AM,2092,GRO,4.063
R10LATIN_AM,2092,OSD,3.894
R10LATIN_AM,2092,C_B,144.409
R10LATIN_AM,2092,OTH_A,4.224
R10LATIN_AM,2092,CEREAL,4.247
R10LATIN_AM,2093,CROP_FLW,8.016
R10LATIN_AM,2093,PDR,6.428
R10LATIN_AM,2093,WHT,3.573
R10LATIN_AM,2093,GRO,4.067
R10LATIN_AM,2093,OSD,3.899
R10LATIN_AM,2093,C_B,145.090
R10LATIN_AM,2093,OTH_A,4.238
R10LATIN_AM,2093,CEREAL,4.251
R10LATIN_AM,2094,CROP_FLW,8.025
R10LATIN_AM,2094,PDR,6.438
R10LATIN_AM,2094,WHT,3.576
R10LATIN_AM,2094,GRO,4.071
R10LATIN_AM,2094,OSD,3.905
R10LATIN_AM,2094,C_B,145.774
R10LATIN_AM,2094,OTH_A,4.252
R10LATIN_AM,2094,CEREAL,4.255
R10LATIN_AM,2095,CROP_FLW,8.033
R10LATIN_AM,2095,PDR,6.448
R10LATIN_AM,2095,WHT,3.579
R10LATIN_AM,2095,GRO,4.076
R10LATIN_AM,2095,OSD,3.911
R10LATIN_AM,2095,C_B,146.461
R10LATIN_AM,2095,OTH_A,4.266
R10LATIN_AM,2095,CEREAL,4.259
R10LATIN_AM,2096,CROP_FLW,8.041
R10LATIN_AM,2096,PDR,6.458
R10LATIN_AM,2096,WHT,3.583
R10LATIN_AM,2096,GRO,4.080
R10LATIN_AM,2096,OSD,3.917
R10LATIN_AM,2096,C_B,147.151
R10LATIN_AM,2096,OTH_A,4.280
R10LATIN_AM,2096,CEREAL,4.263
R10LATIN_AM,2097,CROP_FLW,8.050
R10LATIN_AM,2097,PDR,6.468
R10LATIN_AM,2097,WHT,3.586
R10LATIN_AM,2097,GRO,4.084
R10LATIN_AM,2097,OSD,3.923
R10LATIN_AM,2097,C_B,147.845
R10LATIN_AM,2097,OTH_A,4.295
R10LATIN_AM,2097,CEREAL,4.268
R10LATIN_AM,2098,CROP_FLW,8.058
R10LATIN_AM,2098,PDR,6.479
R10LATIN_AM,2098,WHT,3.589
R10LATIN_AM,2098,GRO,4.089
R10LATIN_AM,2098,OSD,3.929
R10LATIN_AM,2098,C_B,148.542
R10LATIN_AM,2098,OTH_A,4.309
R10LATIN_AM,2098,CEREAL,4.272
R10LATIN_AM,2099,CROP_FLW,8.067
R10LATIN_AM,2099,PDR,6.489
R10LATIN_AM,2099,WHT,3.592
R10LATIN_AM,2099,GRO,4.093
R10LATIN_AM,2099,OSD,3.935
R10LATIN_AM,2099,C_B,149.242
R10LATIN_AM,2099,OTH_A,4.323
R10LATIN_AM,2099,CEREAL,4.276
R10LATIN_AM,2100,CROP_FLW,8.075
R10LATIN_AM,2100,PDR,6.499
R10LATIN_AM,2100,WHT,3.595
R10LATIN_AM,2100,GRO,4.097
R10LATIN_AM,2100,OSD,3.941
R10LATIN_AM,2100,C_B,149.946
R10LATIN_AM,2100,OTH_A,4.338
R10LATIN_AM,2100,CEREAL,4.280
R10INDIA+,2005,CROP_FLW,6.066
R10INDIA+,2005,PDR,3.072
R10INDIA+,2005,WHT,2.748
R10INDIA+,2005,GRO,1.144
R10INDIA+,2005,OSD,0.976
R10INDIA+,2005,C_B,64.943
R10INDIA+,2005,OTH_A,1.914
R10INDIA+,2005,CEREAL,2.252
R10INDIA+,2006,CROP_FLW,6.061
R10INDIA+,2006,PDR,3.104
R10INDIA+,2006,WHT,2.750
R10INDIA+,2006,GRO,1.152
R10INDIA+,2006,OSD,0.980
R10INDIA+,2006,C_B,64.790
R10INDIA+,2006,OTH_A,1.923
R10INDIA+,2006,CEREAL,2.270
R10INDIA+,2007,CROP_FLW,6.056
R10INDIA+,2007,PDR,3.136
R10INDIA+,2007,WHT,2.753
R10INDIA+,2007,GRO,1.160
R10INDIA+,2007,OSD,0.984
R10INDIA+,2007,C_B,64.637
R10INDIA+,2007,OTH_A,1.933
R10INDIA+,2007,CEREAL,2.288
R10INDIA+,2008,CROP_FLW,6.051
R10INDIA+,2008,PDR,3.169
R10INDIA+,2008,WHT,2.755
R10INDIA+,2008,GRO,1.169
R10INDIA+,2008,OSD,0.988
R10INDIA+,2008,C_B,64.484
R10INDIA+,2008,OTH_A,1.942
R10INDIA+,2008,CEREAL,2.306
R10INDIA+,2009,CROP_FLW,6.045
R10INDIA+,2009,PDR,3.201
R10INDIA+,2009,WHT,2.758
R10INDIA+,2009,GRO,1.177
R10INDIA+,2009,OSD,0.992
R10INDIA+,2009,C_B,64.332
R10INDIA+,2009,OTH_A,1.952
R10INDIA+,2009,CEREAL,2.324
R10INDIA+,2010,CROP_FLW,6.040
R10INDIA+,2010,PDR,3.234
R10INDIA+,2010,WHT,2.760
R10INDIA+,2010,GRO,1.186
R10INDIA+,2010,OSD,0.996
R10INDIA+,2010,C_B,64.180
R10INDIA+,2010,OTH_A,1.962
R10INDIA+,2010,CEREAL,2.342
R10INDIA+,2011,CROP_FLW,6.038
R10INDIA+,2011,PDR,3.231
R10INDIA+,2011,WHT,2.758
R10INDIA+,2011,GRO,1.191
R10INDIA+,2011,OSD,0.998
R10INDIA+,2011,C_B,63.851
R10INDIA+,2011,OTH_A,1.964
R10INDIA+,2011,CEREAL,2.350
R10INDIA+,2012,CROP_FLW,6.036
R10INDIA+,2012,PDR,3.228
R10INDIA+,2012,WHT,2.756
R10INDIA+,2012,GRO,1.196
R10INDIA+,2012,OSD,1.001
R10INDIA+,2012,C_B,63.523
R10INDIA+,2012,OTH_A,1.966
R10INDIA+,2012,CEREAL,2.359
R10INDIA+,2013,CROP_FLW,6.034
R10INDIA+,2013,PDR,3.226
R10INDIA+,2013,WHT,2.754
R10INDIA+,2013,GRO,1.201
R10INDIA+,2013,OSD,1.003
R10INDIA+,2013,C_B,63.197
R10INDIA+,2013,OTH_A,1.968
R10INDIA+,2013,CEREAL,2.367
R10INDIA+,2014,CROP_FLW,6.031
R10INDIA+,2014,PDR,3.223
R10INDIA+,2014,WHT,2.752
R10INDIA+,2014,GRO,1.206
R10INDIA+,2014,OSD,1.005
R10INDIA+,2014,C_B,62.873
R10INDIA+,2014,OTH_A,1.971
R10INDIA+,2014,CEREAL,2.375
R10INDIA+,2015,CROP_FLW,6.029
R10INDIA+,2015,PDR,3.220
R10INDIA+,2015,WHT,2.750
R10INDIA+,2015,GRO,1.211
R10INDIA+,2015,OSD,1.008
R10INDIA+,2015,C_B,62.550
R10INDIA+,2015,OTH_A,1.973
R10INDIA+,2015,CEREAL,2.383
R10INDIA+,2016,CROP_FLW,6.027
R10INDIA+,2016,PDR,3.217
R10INDIA+,2016,WHT,2.748
R10INDIA+,2016,GRO,1.217
R10INDIA+,2016,OSD,1.010
R10INDIA+,2016,C_B,62.229
R10INDIA+,2016,OTH_A,1.975
R10INDIA+,2016,CEREAL,2.392
R10INDIA+,2017,CROP_FLW,6.024
R10INDIA+,2017,PDR,3.214
R10INDIA+,2017,WHT,2.746
R10INDIA+,2017,GRO,1.222
R10INDIA+,2017,OSD,1.012
R10INDIA+,2017,C_B,61.909
R10INDIA+,2017,OTH_A,1.978
R10INDIA+,2017,CEREAL,2.400
R10INDIA+,2018,CROP_FLW,6.022
R10INDIA+,2018,PDR,3.211
R10INDIA+,2018,WHT,2.745
R10INDIA+,2018,GRO,1.227
R10INDIA+,2018,OSD,1.015
R10INDIA+,2018,C_B,61.592
R10INDIA+,2018,OTH_A,1.980
R10INDIA+,2018,CEREAL,2.408
R10INDIA+,2019,CROP_FLW,6.020
R10INDIA+,2019,PDR,3.208
R10INDIA+,2019,WHT,2.743
R10INDIA+,2019,GRO,1.232
R10INDIA+,2019,OSD,1.017
R10INDIA+,2019,C_B,61.276
R10INDIA+,2019,OTH_A,1.982
R10INDIA+,2019,CEREAL,2.417
R10INDIA+,2020,CROP_FLW,6.018
R10INDIA+,2020,PDR,3.205
R10INDIA+,2020,WHT,2.741
R10INDIA+,2020,GRO,1.238
R10INDIA+,2020,OSD,1.019
R10INDIA+,2020,C_B,60.961
R10INDIA+,2020,OTH_A,1.985
R10INDIA+,2020,CEREAL,2.425
R10INDIA+,2021,CROP_FLW,6.019
R10INDIA+,2021,PDR,3.212
R10INDIA+,2021,WHT,2.731
R10INDIA+,2021,GRO,1.241
R10INDIA+,2021,OSD,1.023
R10INDIA+,2021,C_B,60.930
R10INDIA+,2021,OTH_A,1.988
R10INDIA+,2021,CEREAL,2.426
R10INDIA+,2022,CROP_FLW,6.020
R10INDIA+,2022,PDR,3.218
R10INDIA+,2022,WHT,2.721
R10INDIA+,2022,GRO,1.245
R10INDIA+,2022,OSD,1.026
R10INDIA+,2022,C_B,60.899
R10INDIA+,2022,OTH_A,1.992
R10INDIA+,2022,CEREAL,2.426
R10INDIA+,2023,CROP_FLW,6.021
R10INDIA+,2023,PDR,3.225
R10INDIA+,2023,WHT,2.711
R10INDIA+,2023,GRO,1.249
R10INDIA+,2023,OSD,1.029
R10INDIA+,2023,C_B,60.869
R10INDIA+,2023,OTH_A,1.996
R10INDIA+,2023,CEREAL,2.427
R10INDIA+,2024,CROP_FLW,6.022
R10INDIA+,2024,PDR,3.231
R10INDIA+,2024,WHT,2.701
R10INDIA+,2024,GRO,1.253
R10INDIA+,2024,OSD,1.032
R10INDIA+,2024,C_B,60.838
R10INDIA+,2024,OTH_A,2.000
R10INDIA+,2024,CEREAL,2.428
R10INDIA+,2025,CROP_FLW,6.023
R10INDIA+,2025,PDR,3.238
R10INDIA+,2025,WHT,2.691
R10INDIA+,2025,GRO,1.257
R10INDIA+,2025,OSD,1.036
R10INDIA+,2025,C_B,60.807
R10INDIA+,2025,OTH_A,2.003
R10INDIA+,2025,CEREAL,2.429
R10INDIA+,2026,CROP_FLW,6.024
R10INDIA+,2026,PDR,3.245
R10INDIA+,2026,WHT,2.681
R10INDIA+,2026,GRO,1.261
R10INDIA+,2026,OSD,1.039
R10INDIA+,2026,C_B,60.776
R10INDIA+,2026,OTH_A,2.007
R10INDIA+,2026,CEREAL,2.429
R10INDIA+,2027,CROP_FLW,6.024
R10INDIA+,2027,PDR,3.251
R10INDIA+,2027,WHT,2.671
R10INDIA+,2027,GRO,1.265
R10INDIA+,2027,OSD,1.042
R10INDIA+,2027,C_B,60.746
R10INDIA+,2027,OTH_A,2.011
R10INDIA+,2027,CEREAL,2.430
R10INDIA+,2028,CROP_FLW,6.025
R10INDIA+,2028,PDR,3.258
R10INDIA+,2028,WHT,2.661
R10INDIA+,2028,GRO,1.269
R10INDIA+,2028,OSD,1.045
R10INDIA+,2028,C_B,60.715
R10INDIA+,2028,OTH_A,2.015
R10INDIA+,2028,CEREAL,2.431
R10INDIA+,2029,CROP_FLW,6.026
R10INDIA+,2029,PDR,3.264
