region,year,type,region_value,basin_value,diff_region-basin,area,diff/area
FRA_NESO,2050,GL,3.793,277.299,-273.505,8345.313,-0.033
IDN_SUMA,2050,GL,3833.514,5465.725,-1632.211,46892.436,-0.035
COD_CONG,2050,GL,27553.380,29984.838,-2431.458,233541.523,-0.010
SOM_SHJU,2050,GL,21423.760,2968.050,18455.711,nan,nan
GUY_AMAZ,2050,GL,54.440,0.030,54.409,1305.790,0.042
IDN_KALI,2050,GL,2890.075,2363.816,526.259,53734.206,0.010
IDN_SULA,2050,GL,2436.871,7688.298,-5251.427,25746.876,-0.204
BRA_AMAZ,2050,GL,30842.627,1599.087,29243.540,385138.396,0.076
UGA_NILE,2050,GL,8481.533,1096.922,7384.611,24293.848,0.304
KEN_RIFT,2050,GL,6642.573,2012.552,4630.021,12956.892,0.357
KEN_SHJU,2050,GL,14243.672,3781.443,10462.229,21031.233,0.497
GAB_GFGU,2050,GL,2631.881,256.277,2375.605,26074.556,0.091
COG_GFGU,2050,GL,4469.720,42.495,4427.224,9662.056,0.458
STP_GFGU,2050,GL,1.902,106.207,-104.305,100.606,-1.037
ECU_CEPC,2050,GL,3039.151,2989.211,49.939,12461.515,0.004
ECU_AMAZ,2050,GL,173.068,480.711,-307.643,13076.734,-0.024
KEN_NILE,2050,GL,1204.884,186.881,1018.003,5093.740,0.200
PER_AMAZ,2050,GL,6098.532,11179.571,-5081.038,96450.595,-0.053
KEN_AECC,2050,GL,9547.416,3752.917,5794.499,19405.810,0.299
SOM_AECC,2050,GL,1253.571,306.646,946.924,nan,nan
IDN_IRJA,2050,GL,1.567,3618.292,-3616.725,40730.385,-0.089
BRA_TOCA,2050,GL,59686.128,2291.212,57394.916,118629.377,0.484
RWA_NILE,2050,GL,382.412,25.524,356.887,2074.016,0.172
TZA_NILE,2050,GL,3867.509,732.305,3135.204,11961.375,0.262
PNG_PNGC,2050,GL,68.120,5933.945,-5865.825,28428.589,-0.206
TZA_RIFT,2050,GL,8930.203,3200.344,5729.859,17833.547,0.321
RWA_CONG,2050,GL,14.567,9.978,4.589,468.211,0.010
TZA_AECC,2050,GL,21378.943,7847.696,13531.246,48338.390,0.280
BRA_SAOF,2050,GL,58937.035,50227.098,8709.937,125668.880,0.069
PNG_IRJA,2050,GL,18.798,763.949,-745.151,3891.543,-0.191
PER_PERU,2050,GL,11969.222,19039.793,-7070.571,32970.187,-0.214
BDI_NILE,2050,GL,276.428,18.303,258.125,1347.936,0.191
TZA_CONG,2050,GL,3930.977,4223.129,-292.153,16395.698,-0.018
PNG_SEPI,2050,GL,39.861,47.237,-7.376,7702.999,-0.001
IDN_JATI,2050,GL,3847.926,4707.754,-859.828,20175.474,-0.043
AGO_CONG,2050,GL,8709.642,2637.234,6072.409,30296.561,0.200
AGO_ANGC,2050,GL,23638.491,7840.542,15797.949,48626.611,0.325
SLB_SOLI,2050,GL,4.673,1997.918,-1993.245,2160.195,-0.923
ZMB_CONG,2050,GL,8028.919,5451.930,2576.989,17676.266,0.146
TLS_JATI,2050,GL,179.689,445.083,-265.394,1503.074,-0.177
BRA_UBSA,2050,GL,39927.526,15059.891,24867.635,79015.913,0.315
ZMB_ZAMB,2050,GL,23276.923,21878.259,1398.664,57794.948,0.024
BOL_AMAZ,2050,GL,14054.075,16639.644,-2585.569,71622.445,-0.036
MWI_ZAMB,2050,GL,2971.555,833.110,2138.445,11180.124,0.191
MOZ_AECC,2050,GL,19725.695,3807.894,15917.801,36552.309,0.435
AUS_AUNC,2050,GL,99247.809,54579.418,44668.391,168767.757,0.265
SLB_SPII,2050,GL,0.000,400.423,-400.423,431.138,-0.929
AGO_ZAMB,2050,GL,11803.969,4895.741,6908.228,25466.101,0.271
COM_MADA,2050,GL,0.748,153.653,-152.905,156.651,-0.976
MDG_MADA,2050,GL,45707.308,3950.026,41757.282,59206.898,0.705
AGO_ASII,2050,GL,10601.450,2199.079,8402.372,20460.847,0.411
MOZ_ZAMB,2050,GL,7511.315,800.837,6710.478,15820.701,0.424
FJI_SPII,2050,GL,151.130,817.934,-666.804,1734.324,-0.384
VUT_SPII,2050,GL,18.977,1042.372,-1023.395,1123.995,-0.910
BRA_LAPL,2050,GL,64499.939,2018.929,62481.010,141849.916,0.440
MWI_AECC,2050,GL,136.810,1.366,135.444,800.728,0.169
BOL_LPUN,2050,GL,10233.570,1456.787,8776.783,15286.927,0.574
ZWE_ZAMB,2050,GL,11944.778,4447.185,7497.593,21250.791,0.353
BOL_LAPL,2050,GL,7109.846,9747.113,-2637.267,22133.395,-0.119
NAM_NAMC,2050,GL,10949.917,14549.486,-3599.569,27526.204,-0.131
AUS_AINT,2050,GL,111804.698,180289.770,-68485.072,305459.066,-0.224
NAM_ASII,2050,GL,20561.602,5549.257,15012.345,30705.137,0.489
AUS_AEAC,2050,GL,40457.596,13523.022,26934.574,79897.870,0.337
CHL_NCHI,2050,GL,6402.050,17664.234,-11262.184,26604.498,-0.423
ZWE_AIOC,2050,GL,4690.201,1145.131,3545.070,8942.306,0.396
MOZ_AIOC,2050,GL,6873.390,2200.820,4672.570,15424.007,0.303
CHL_LPUN,2050,GL,632.071,3636.730,-3004.659,6318.868,-0.476
BWA_ASII,2050,GL,20752.189,3270.940,17481.249,34631.650,0.505
BWA_ORAN,2050,GL,8987.317,3456.946,5530.371,15326.708,0.361
PRY_LAPL,2050,GL,14187.991,8509.143,5678.848,40086.756,0.142
ZWE_ASII,2050,GL,300.711,902.182,-601.471,2570.627,-0.234
AUS_AWEC,2050,GL,53994.057,12291.706,41702.351,73711.903,0.566
ZWE_LIMP,2050,GL,2865.922,1712.585,1153.336,6288.494,0.183
BWA_LIMP,2050,GL,4553.774,565.009,3988.765,8090.474,0.493
NAM_ORAN,2050,GL,21107.019,8766.107,12340.912,24213.193,0.510
MOZ_LIMP,2050,GL,6106.714,1776.885,4329.829,11240.950,0.385
ARG_LAPL,2050,GL,17733.249,32935.279,-15202.031,92805.167,-0.164
ZAF_LIMP,2050,GL,12523.253,1791.128,10732.125,18338.335,0.585
ZAF_SASC,2050,GL,28012.908,6632.014,21380.894,35794.136,0.597
ZAF_ORAN,2050,GL,43447.876,7885.899,35561.977,57809.045,0.615
AUS_MRDA,2050,GL,70403.869,10808.890,59594.979,92910.764,0.641
ARG_SGRN,2050,GL,15856.558,5516.346,10340.213,30720.264,0.337
SWZ_SASC,2050,GL,719.976,104.658,615.318,1713.839,0.359
ARG_SACC,2050,GL,20492.663,8346.519,12146.144,37537.518,0.324
AUS_ASCO,2050,GL,15656.785,28444.336,-12787.551,48816.736,-0.262
ZAF_SAWC,2050,GL,8973.852,1268.846,7705.006,10151.706,0.759
LSO_ORAN,2050,GL,1205.407,271.990,933.417,3014.536,0.310
URY_LAPL,2050,GL,10578.131,309.712,10268.419,13908.538,0.738
URY_UBSA,2050,GL,3156.219,29.427,3126.792,3807.556,0.821
ARG_PAMP,2050,GL,6188.498,1947.236,4241.262,17558.019,0.242
CHL_SCPA,2050,GL,7794.700,13450.243,-5655.543,39825.862,-0.142
ARG_NASA,2050,GL,5588.526,2785.628,2802.898,22300.873,0.126
NZL_NZLZ,2050,GL,17647.808,3604.509,14043.299,26261.458,0.535
ARG_NEGR,2050,GL,11760.044,4854.041,6906.003,28294.956,0.244
ARG_SASS,2050,GL,18408.499,18913.432,-504.934,49137.835,-0.010
CAN_NWTT,2100,GL,316.230,204334.628,-204018.397,296949.745,-0.687
RUS_SNCO,2100,GL,8726.060,108261.713,-99535.653,286401.046,-0.348
NOR_SNCC,2100,GL,83.716,3848.985,-3765.269,35255.967,-0.107
RUS_SWCO,2100,GL,817.921,211139.755,-210321.834,300613.284,-0.700
RUS_LENA,2100,GL,496.516,115322.374,-114825.858,240158.124,-0.478
RUS_YENS,2100,GL,5092.789,34946.510,-29853.722,223541.776,-0.134
USA_PACA,2100,GL,61.880,40797.015,-40735.135,153635.382,-0.265
CAN_PACA,2100,GL,672.836,15064.254,-14391.418,68342.048,-0.211
SWE_SWED,2100,GL,91.268,7118.613,-7027.345,44167.920,-0.159
NOR_SWED,2100,GL,0.536,0.042,0.494,1816.664,0.000
CAN_MACK,2100,GL,944.725,26714.849,-25770.124,198669.441,-0.130
FIN_SWED,2100,GL,0.001,449.505,-449.504,2359.611,-0.190
FIN_FINL,2100,GL,6.504,11235.624,-11229.121,27470.424,-0.409
RUS_VOLG,2100,GL,32680.809,54693.277,-22012.469,298250.629,-0.074
RUS_OBBB,2100,GL,13738.296,16156.095,-2417.800,220199.801,-0.011
ISL_ICEL,2100,GL,1021.095,1532.988,-511.893,10093.170,-0.051
CAN_HBCO,2100,GL,1113.507,3333.819,-2220.312,172460.716,-0.013
GBR_SCTD,2100,GL,829.988,2428.065,-1598.078,7894.509,-0.202
CAN_AOSB,2100,GL,588.239,4584.863,-3996.624,56744.915,-0.070
EST_BSCC,2100,GL,20.198,1650.950,-1630.753,2787.448,-0.585
EST_NARV,2100,GL,12.239,521.098,-508.859,1713.360,-0.297
LVA_BSCC,2100,GL,51.118,2061.028,-2009.910,3762.269,-0.534
DNK_DGCO,2100,GL,57.566,797.268,-739.702,4190.516,-0.177
LVA_DAUG,2100,GL,57.767,1028.538,-970.771,2647.862,-0.367
CAN_SNEL,2100,GL,4034.805,18262.260,-14227.455,110855.313,-0.128
LTU_BSCC,2100,GL,3.360,326.500,-323.140,1903.127,-0.170
LTU_NEMA,2100,GL,86.983,1761.401,-1674.418,4555.188,-0.368
BLR_DAUG,2100,GL,122.305,601.986,-479.681,3315.344,-0.145
IRL_IREL,2100,GL,892.710,503.988,388.723,6913.157,0.056
GBR_IREL,2100,GL,87.877,58.017,29.860,1418.074,0.021
GBR_EAWC,2100,GL,1242.258,4446.747,-3204.489,14903.241,-0.215
BLR_NEMA,2100,GL,498.559,892.749,-394.190,5474.736,-0.072
BLR_DNIP,2100,GL,980.048,2262.742,-1282.693,11872.176,-0.108
RUS_AMUR,2100,GL,9176.254,4567.830,4608.424,111188.081,0.041
DEU_DGCO,2100,GL,66.226,1179.351,-1113.124,3105.183,-0.358
POL_PLCO,2100,GL,29.042,1073.219,-1044.177,3187.061,-0.328
KAZ_OBBB,2100,GL,22518.982,5853.562,16665.421,69281.914,0.241
POL_WISL,2100,GL,427.651,7376.681,-6949.031,17125.975,-0.406
NLD_RHIN,2100,GL,114.208,385.484,-271.276,2561.436,-0.106
DEU_EWES,2100,GL,148.128,1870.783,-1722.655,6394.587,-0.269
DEU_ELBE,2100,GL,163.154,3917.920,-3754.765,9504.332,-0.395
POL_ODER,2100,GL,180.009,4802.540,-4622.531,10870.770,-0.425
CAN_STLA,2100,GL,419.624,3446.004,-3026.379,81863.831,-0.037
CHN_AMUR,2100,GL,20865.333,23728.316,-2862.983,123541.646,-0.023
UKR_DNIP,2100,GL,2488.520,4671.069,-2182.549,29183.423,-0.075
NLD_SCHE,2100,GL,11.087,50.916,-39.829,337.554,-0.118
DEU_RHIN,2100,GL,141.941,2264.799,-2122.858,11022.165,-0.193
UKR_DNIE,2100,GL,364.076,1047.268,-683.191,6731.247,-0.101
KAZ_SYRD,2100,GL,60232.416,31700.602,28531.815,101876.292,0.280
FRA_FWCX,2100,GL,372.308,3109.985,-2737.677,11558.760,-0.237
NLD_MAAS,2100,GL,5.133,0.056,5.078,616.561,0.008
KAZ_CSPC,2100,GL,24419.136,23686.000,733.136,43505.628,0.017
MNG_YENS,2100,GL,20942.036,72.236,20869.800,32632.978,0.640
BEL_SCHE,2100,GL,26.489,449.346,-422.856,1641.859,-0.258
FRA_SEIN,2100,GL,241.725,960.384,-718.660,8453.518,-0.085
BEL_MAAS,2100,GL,11.333,340.976,-329.643,1407.712,-0.234
LUX_RHIN,2100,GL,14.166,0.043,14.123,260.602,0.054
CZE_ELBE,2100,GL,68.615,1111.273,-1042.658,4963.341,-0.210
UKR_DONN,2100,GL,533.962,277.214,256.748,5355.506,0.048
MNG_GOBI,2100,GL,70331.225,15837.485,54493.740,104612.351,0.521
CZE_ODER,2100,GL,4.917,88.631,-83.714,687.774,-0.122
SVK_DANU,2100,GL,113.064,287.326,-174.262,4833.896,-0.036
MNG_AMUR,2100,GL,9184.341,726.552,8457.788,18806.878,0.450
USA_MSMM,2100,GL,23197.781,95803.723,-72605.943,387646.284,-0.187
FRA_RHON,2100,GL,337.399,3166.559,-2829.160,15201.316,-0.186
DEU_DANU,2100,GL,109.684,1454.063,-1344.379,5572.723,-0.241
CZE_DANU,2100,GL,15.766,86.917,-71.150,2196.619,-0.032
UKR_BSNC,2100,GL,1049.928,1713.476,-663.548,15290.275,-0.043
USA_COLU,2100,GL,7265.118,57131.257,-49866.138,107095.445,-0.466
FRA_LOIR,2100,GL,434.388,4144.691,-3710.303,11669.126,-0.318
UKR_DANU,2100,GL,162.863,387.045,-224.182,3093.241,-0.072
KAZ_LKBH,2100,GL,21087.164,15353.062,5734.102,40946.543,0.140
CHN_GOBI,2100,GL,16378.915,96706.773,-80327.857,119572.761,-0.672
AUT_DANU,2100,GL,118.653,994.032,-875.380,8376.130,-0.105
HUN_DANU,2100,GL,129.950,2516.019,-2386.070,9293.363,-0.257
ROU_DANU,2100,GL,2445.501,6335.024,-3889.523,23574.561,-0.165
MDA_DNIE,2100,GL,35.240,160.029,-124.788,1866.686,-0.067
USA_GMAN,2100,GL,1895.923,2113.985,-218.062,110096.545,-0.002
ITA_IECO,2100,GL,247.088,1995.306,-1748.218,9440.419,-0.185
ITA_POOO,2100,GL,181.096,3.872,177.224,6991.595,0.025
SRB_DANU,2100,GL,551.609,1715.076,-1163.467,7742.568,-0.150
FRA_GIRD,2100,GL,242.604,2173.228,-1930.623,8019.055,-0.241
HRV_DANU,2100,GL,67.995,1074.429,-1006.434,3218.540,-0.313
KAZ_CSEC,2100,GL,5774.311,5492.423,281.888,15330.315,0.018
UZB_CSEC,2100,GL,1704.225,4069.638,-2365.414,7657.002,-0.309
JPN_JAPN,2100,GL,346.994,7113.279,-6766.285,37037.503,-0.183
HRV_AGBS,2100,GL,95.924,538.241,-442.317,2248.184,-0.197
UZB_AMDA,2100,GL,12182.467,4445.881,7736.586,30744.842,0.252
BIH_DANU,2100,GL,175.199,635.479,-460.281,3787.099,-0.122
CHN_TARI,2100,GL,48272.290,121203.398,-72931.108,208933.041,-0.349
ITA_IWCO,2100,GL,146.712,3825.718,-3679.006,6821.710,-0.539
ESP_SPAC,2100,GL,86.180,831.982,-745.802,5361.704,-0.139
ITA_TIBE,2100,GL,41.795,704.934,-663.139,1780.526,-0.372
MNE_DANU,2100,GL,20.209,234.243,-214.034,662.142,-0.323
BGR_DANU,2100,GL,299.587,790.494,-490.907,4847.823,-0.101
USA_NACC,2100,GL,13014.663,81893.882,-68879.219,104941.702,-0.656
BGR_AGBS,2100,GL,280.531,1142.218,-861.688,6406.791,-0.134
KGZ_SYRD,2100,GL,4116.571,3350.398,766.174,15238.342,0.050
PRK_RSEC,2100,GL,31.389,7.144,24.245,nan,nan
ESP_DOUR,2100,GL,205.965,1641.534,-1435.569,7894.420,-0.182
ESP_EBRO,2100,GL,272.239,4066.468,-3794.229,9040.425,-0.420
MNE_AGBS,2100,GL,60.777,438.084,-377.307,707.567,-0.533
GEO_BSSC,2100,GL,270.162,166.067,104.095,3215.175,0.032
KGZ_LKBH,2100,GL,269.903,223.769,46.134,2243.223,0.021
CHN_HHEE,2100,GL,27742.434,38403.242,-10660.807,117280.575,-0.091
PRT_SPAC,2100,GL,90.832,1207.221,-1116.389,3889.648,-0.287
TUR_BSSC,2100,GL,2600.607,15533.190,-12932.583,30908.002,-0.418
GEO_CSSW,2100,GL,632.605,289.003,343.602,3718.579,0.092
TKM_CSEC,2100,GL,20854.775,7995.438,12859.337,41173.359,0.312
UZB_SYRD,2100,GL,2068.442,971.866,1096.576,6317.712,0.174
KGZ_TARI,2100,GL,637.268,648.242,-10.974,2390.142,-0.005
PRT_DOUR,2100,GL,46.340,382.304,-335.964,1826.570,-0.184
ESP_SSEC,2100,GL,603.298,7029.570,-6426.271,11397.292,-0.564
ALB_AGBS,2100,GL,163.436,215.765,-52.329,2820.242,-0.019
MKD_AGBS,2100,GL,280.767,664.161,-383.394,2535.199,-0.151
GRC_AGBS,2100,GL,979.151,6563.042,-5583.891,13009.746,-0.429
TUR_CSSW,2100,GL,366.375,1478.421,-1112.046,4559.831,-0.244
PRK_BHKN,2100,GL,56.725,3.510,53.215,nan,nan
PRK_NSKU,2100,GL,46.111,763.032,-716.921,nan,nan
ESP_TAGU,2100,GL,271.192,3337.774,-3066.582,5591.656,-0.548
ITA_MSII,2100,GL,384.421,3799.793,-3415.372,4966.328,-0.688
AZE_CSSW,2100,GL,1499.801,2934.596,-1434.795,8561.220,-0.168
PRT_TAGU,2100,GL,68.310,762.302,-693.992,1681.707,-0.413
ARM_CSSW,2100,GL,234.832,706.604,-471.771,2955.944,-0.160
TUR_MSEC,2100,GL,3054.893,13147.084,-10092.190,24802.203,-0.407
TUR_TIEU,2100,GL,4017.715,7840.653,-3822.938,17588.824,-0.217
TJK_SYRD,2100,GL,66.167,255.214,-189.047,1316.022,-0.144
ESP_GUAD,2100,GL,141.858,2570.853,-2428.995,5580.615,-0.435
IRN_CSSW,2100,GL,4070.769,2921.280,1149.488,17573.361,0.065
PRT_GUAD,2100,GL,25.304,848.464,-823.160,1446.334,-0.569
TJK_AMDA,2100,GL,2496.559,2691.245,-194.686,12895.884,-0.015
ESP_GUDA,2100,GL,179.563,2317.348,-2137.784,5702.976,-0.375
TKM_AMDA,2100,GL,1357.394,302.418,1054.975,5775.390,0.183
IRN_TIEU,2100,GL,5314.403,3672.363,1642.040,16588.178,0.099
KOR_NSKU,2100,GL,72.435,1162.920,-1090.485,9767.452,-0.112
USA_GFCO,2100,GL,10388.729,35692.515,-25303.786,78315.948,-0.323
IRN_CSEC,2100,GL,2004.844,5333.704,-3328.859,13677.110,-0.243
AFG_AMDA,2100,GL,1853.692,5804.520,-3950.828,16689.962,-0.237
CHN_CHIN,2100,GL,8234.896,5417.002,2817.894,67599.796,0.042
DZA_MSCC,2100,GL,5392.798,1646.700,3746.099,15532.655,0.241
TUN_MSCC,2100,GL,3807.856,800.982,3006.873,8506.868,0.353
IRQ_TIEU,2100,GL,5400.146,24270.491,-18870.345,43760.393,-0.431
IRN_CIRA,2100,GL,6578.786,62066.661,-55487.875,86394.057,-0.642
PAK_INDU,2100,GL,1562.563,20093.608,-18531.045,52640.742,-0.352
MLT_MSII,2100,GL,0.000,26.872,-26.872,29.389,-0.914
MAR_MSCC,2100,GL,5002.697,378.328,4624.369,6774.106,0.683
DZA_ANIN,2100,GL,29527.714,139983.022,-110455.308,190457.326,-0.580
AFG_CSEC,2100,GL,1112.178,5145.846,-4033.668,9852.264,-0.409
AFG_INDU,2100,GL,1164.323,1905.125,-740.802,7075.002,-0.105
CHN_YANG,2100,GL,63845.116,29107.136,34737.980,300721.524,0.116
MAR_ANWC,2100,GL,12274.557,3434.231,8840.326,27046.337,0.327
CYP_MSEC,2100,GL,0.184,414.307,-414.123,889.988,-0.465
IND_INDU,2100,GL,2287.359,8768.470,-6481.111,18706.257,-0.346
TUN_ANIN,2100,GL,2190.971,3293.526,-1102.555,7131.669,-0.155
AFG_HELM,2100,GL,3384.307,15175.825,-11791.518,25327.937,-0.466
LBN_MSEC,2100,GL,153.880,23.998,129.883,925.946,0.140
AFG_FARA,2100,GL,787.068,1319.548,-532.480,5294.105,-0.101
MAR_ANIN,2100,GL,4201.705,889.735,3311.970,7525.674,0.440
LBY_MSCC,2100,GL,7720.218,13395.278,-5675.060,23922.793,-0.237
ISR_MSEC,2100,GL,1.807,377.504,-375.696,1113.957,-0.337
JOR_EJSS,2100,GL,51.841,4199.523,-4147.683,5719.888,-0.725
MEX_BJCA,2100,GL,7870.972,3994.084,3876.888,14177.189,0.273
MEX_MNCW,2100,GL,13870.823,15027.133,-1156.310,44789.277,-0.026
LBY_ANIN,2100,GL,9165.920,130888.814,-121722.894,138659.528,-0.878
SAU_RSEE,2100,GL,28754.499,5158.060,23596.439,35701.101,0.661
SAU_ARPA,2100,GL,96622.452,43284.987,53337.465,156779.303,0.340
EGY_ANIN,2100,GL,0.000,58710.579,-58710.579,61515.713,-0.954
EGY_NILE,2100,GL,0.000,17780.649,-17780.649,25596.612,-0.695
EGY_ARGA,2100,GL,0.000,9464.723,-9464.723,13123.385,-0.721
JOR_DEAS,2100,GL,237.228,371.226,-133.999,2160.704,-0.062
IND_GABR,2100,GL,3619.794,20821.661,-17201.867,127987.365,-0.134
MEX_RGBV,2100,GL,12563.253,4907.575,7655.678,23384.773,0.327
IRN_PGCO,2100,GL,3358.420,17510.200,-14151.781,27969.250,-0.506
IND_SABA,2100,GL,1904.907,16310.177,-14405.270,44873.603,-0.321
JOR_SIPE,2100,GL,2.944,509.286,-506.341,1012.596,-0.500
KWT_TIEU,2100,GL,17.711,19.788,-2.076,262.721,-0.008
PAK_HAMU,2100,GL,177.684,9574.378,-9396.694,11718.494,-0.802
NPL_GABR,2100,GL,794.478,90.397,704.081,14730.131,0.048
ISR_DEAS,2100,GL,0.015,246.475,-246.460,948.167,-0.260
PAK_SABA,2100,GL,43.455,4461.455,-4418.000,11388.542,-0.388
KWT_ARPA,2100,GL,23.955,968.901,-944.947,1479.729,-0.639
MMR_IRRA,2100,GL,4714.811,1258.394,3456.417,36453.558,0.095
MEX_MCIN,2100,GL,12042.705,10682.801,1359.904,24022.058,0.057
MMR_SALW,2100,GL,1201.036,1297.669,-96.633,13011.861,-0.007
MRT_ANIN,2100,GL,6990.597,41089.546,-34098.949,56354.945,-0.605
PAK_ASAC,2100,GL,222.079,8686.355,-8464.276,11572.961,-0.731
BHS_CARI,2100,GL,1.758,634.660,-632.902,1167.431,-0.542
BHR_ARPA,2100,GL,0.583,42.328,-41.744,56.352,-0.741
QAT_ARPA,2100,GL,19.724,868.155,-848.431,1108.894,-0.765
OMN_ARPA,2100,GL,1212.370,28412.585,-27200.216,31124.736,-0.874
MEX_RIVE,2100,GL,5390.650,4640.824,749.826,18170.861,0.041
MRT_ANWC,2100,GL,15525.242,22029.997,-6504.755,27794.529,-0.234
ARE_ARPA,2100,GL,55.392,5041.982,-4986.590,7092.060,-0.703
BGD_GABR,2100,GL,150.447,727.731,-577.284,11956.386,-0.048
DZA_NIGE,2100,GL,0.731,22750.480,-22749.749,25213.063,-0.902
MLI_ANIN,2100,GL,127.365,39670.924,-39543.560,50807.077,-0.778
NER_LCHA,2100,GL,8164.580,48624.578,-40459.998,69067.726,-0.586
IND_GODA,2100,GL,2327.517,15603.551,-13276.034,53045.103,-0.250
MEX_RLER,2100,GL,4922.468,6366.163,-1443.695,13115.645,-0.110
TCD_LCHA,2100,GL,57543.240,53326.604,4216.637,115635.768,0.036
TCD_ANIN,2100,GL,316.468,7484.040,-7167.572,11438.277,-0.627
MMR_BBCN,2100,GL,338.744,489.786,-151.043,5401.920,-0.028
VNM_HRIV,2100,GL,311.446,377.418,-65.972,10369.393,-0.006
HKG_CHIN,2100,GL,1.291,45.418,-44.127,100.929,-0.437
SDN_NILE,2100,GL,63615.768,30790.073,32825.695,134623.324,0.244
BGD_BBCN,2100,GL,7.623,125.105,-117.482,1705.599,-0.069
LAO_MEKO,2100,GL,573.432,187.466,385.966,20755.387,0.019
VNM_MEKO,2100,GL,197.219,632.176,-434.956,6828.536,-0.064
MAC_XJIA,2100,GL,0.419,0.303,0.116,2.207,0.052
MEX_RIBA,2100,GL,5913.635,14300.376,-8386.741,35866.093,-0.234
MEX_YUPA,2100,GL,1311.148,11269.526,-9958.378,22128.462,-0.450
NER_NIGE,2100,GL,22502.694,18362.650,4140.044,49446.046,0.084
SDN_ANIN,2100,GL,1263.073,17005.064,-15741.991,31310.518,-0.503
SDN_ARGA,2100,GL,2305.908,3584.134,-1278.226,9562.165,-0.134
VNM_VNCO,2100,GL,487.215,1392.181,-904.966,15694.099,-0.058
IND_KRIS,2100,GL,3079.958,12224.697,-9144.739,64108.838,-0.143
MMR_SITT,2100,GL,1061.881,175.141,886.741,5892.945,0.150
PHL_PHIL,2100,GL,2012.173,6991.815,-4979.642,28912.620,-0.172
HTI_CARI,2100,GL,596.533,523.594,72.939,2679.055,0.027
MLI_NIGE,2100,GL,31244.162,21288.630,9955.531,57541.671,0.173
THA_MEKO,2100,GL,814.571,5374.638,-4560.067,18765.422,-0.243
DOM_CARI,2100,GL,1104.832,1013.266,91.566,4836.267,0.019
MRT_SENE,2100,GL,15916.071,3732.760,12183.311,19743.151,0.617
SDN_LCHA,2100,GL,4548.992,928.895,3620.097,9792.472,0.370
THA_CHAO,2100,GL,252.013,7562.281,-7310.268,17740.355,-0.412
JAM_CARI,2100,GL,197.016,229.056,-32.040,1094.390,-0.029
YEM_ARPA,2100,GL,5124.328,11473.820,-6349.492,nan,nan
BLZ_YUPA,2100,GL,24.489,644.184,-619.695,2212.985,-0.280
ATG_CARI,2100,GL,3.541,43.404,-39.863,41.021,-0.972
YEM_RSEE,2100,GL,19676.832,5297.958,14378.874,nan,nan
GTM_GRIJ,2100,GL,237.975,55.110,182.865,4834.853,0.038
GTM_YUPA,2100,GL,482.632,175.878,306.754,3654.843,0.084
HND_SCAM,2100,GL,1365.002,532.376,832.625,11227.149,0.074
SEN_SENE,2100,GL,5940.312,135.646,5804.666,7704.312,0.753
THA_PMAL,2100,GL,154.129,1112.218,-958.089,11521.452,-0.083
SEN_AFWC,2100,GL,5057.911,725.416,4332.495,11970.100,0.362
MMR_PMAL,2100,GL,130.332,1025.887,-895.555,5665.232,-0.158
GTM_SCAM,2100,GL,276.367,119.881,156.486,2428.453,0.064
NIC_SCAM,2100,GL,3430.365,1197.087,2233.278,12895.397,0.173
MLI_SENE,2100,GL,12453.047,1423.838,11029.209,17332.520,0.636
BFA_NIGE,2100,GL,2584.794,188.967,2395.827,8300.273,0.289
ETH_NILE,2100,GL,9053.017,6649.007,2404.010,36731.493,0.065
ETH_RIFT,2100,GL,9113.878,7850.366,1263.512,30259.489,0.042
THA_GTCC,2100,GL,100.643,279.530,-178.886,3518.543,-0.051
SLV_SCAM,2100,GL,88.970,290.972,-202.002,2057.499,-0.098
LCA_CARC,2100,GL,4.015,67.370,-63.355,59.424,-1.066
BFA_VOLT,2100,GL,6050.711,585.580,5465.131,17305.176,0.316
NGA_NIGE,2100,GL,29671.947,772.531,28899.417,57330.643,0.504
NGA_LCHA,2100,GL,6032.087,1645.643,4386.445,17912.313,0.245
KHM_MEKO,2100,GL,1246.062,882.384,363.678,16359.672,0.022
VCT_CARC,2100,GL,1.727,29.951,-28.224,34.361,-0.821
BRB_CARC,2100,GL,2.307,43.684,-41.376,42.325,-0.978
YEM_ARGA,2100,GL,176.638,44.518,132.120,nan,nan
COL_CARC,2100,GL,1893.526,773.597,1119.929,11321.874,0.099
VEN_CARC,2100,GL,4012.213,8103.608,-4091.395,nan,nan
GRD_CARC,2100,GL,1.012,31.723,-30.711,33.070,-0.929
GNB_AFWC,2100,GL,477.848,750.068,-272.220,3271.070,-0.083
GIN_AFWC,2100,GL,4735.807,943.146,3792.661,11802.314,0.321
SSD_NILE,2100,GL,47254.769,20500.736,26754.032,nan,nan
DJI_ARGA,2100,GL,494.539,842.599,-348.060,2027.820,-0.172
GIN_SENE,2100,GL,1809.442,148.378,1661.064,3131.799,0.530
BEN_NIGE,2100,GL,392.611,391.694,0.917,4473.577,0.000
ETH_ARGA,2100,GL,2060.311,6866.109,-4805.799,9495.438,-0.506
SOM_ARGA,2100,GL,31907.433,15096.497,16810.936,nan,nan
KHM_GTCC,2100,GL,23.999,305.786,-281.788,1815.289,-0.155
COL_MAGD,2100,GL,10542.180,1094.239,9447.941,26041.126,0.363
TTO_CARC,2100,GL,6.773,92.784,-86.011,508.827,-0.169
